split,annotation_id,image_id,image_filename,category_id,category_name,bbox_x,bbox_y,bbox_w,bbox_h,area,bbox_valid,bbox_issue,num_keypoints_defined,num_keypoints_visible,num_keypoints_clearly_visible,keypoints_raw
train,504,504,bad_posture_20241021_144426_png.rf.b44c62a97c2086643ed84de5ea76bb25.jpg,1,Bad,128,162,358,407,145706,True,,4,4,4,"[247.821, 527.584, 2, 246.298, 341.415, 2, 317.905, 254.612, 2, 146.667, 374, 2]"
train,505,505,bad_posture_20241021_144118_png.rf.b14216f513c7128abd20bd48b5de171a.jpg,2,Good,134,136,294,471.5,138621,True,,4,4,4,"[232.586, 515.021, 2, 212.779, 291.161, 2, 273.722, 204.358, 2, 177.333, 378, 2]"
train,506,506,bad_posture_20241021_141448_png.rf.ae98b99ea614404ef5d0952be0b9f26a.jpg,1,Bad,111,139,344,443.5,152564,True,,4,4,4,"[231.062, 542.432, 2, 260.01, 320.857, 2, 328.57, 234.054, 2, 156, 381, 2]"
train,507,507,bad_posture_20241013_222740_png.rf.b0f6f4e85b37023fb40a93d9a3814ce1.jpg,1,Bad,134,36,289.5,417.5,120866.25,True,,4,4,4,"[266.104, 429.36, 2, 232.586, 182.658, 2, 301.146, 101.566, 2, 138.667, 277, 2]"
train,508,508,bad_posture_20241013_225746_png.rf.af6cf87a571b0899dafa2c21e9b2e0c0.jpg,1,Bad,107,9,364.5,471,171679.5,True,,4,4,4,"[249.345, 427.076, 2, 197.544, 164.383, 2, 311.811, 102.708, 2, 130.667, 290, 2]"
train,509,509,bad_posture_20241021_144426_png.rf.b53e667d5ba19866b36c6cbbf7e2c168.jpg,1,Bad,128,162,358,407,145706,True,,4,4,4,"[247.821, 527.584, 2, 246.298, 341.415, 2, 317.905, 254.612, 2, 146.667, 374, 2]"
train,510,510,bad_posture_20241013_222736_png.rf.b35e2e26f41879d410a98af3ee4fde87.jpg,1,Bad,117,36,326,453,147678,True,,4,4,4,"[260.01, 438.497, 2, 238.68, 181.515, 2, 308.763, 112.987, 2, 138.667, 271, 2]"
train,511,511,image_20241007_191654_jpg.rf.b3bd593f850ebb1f7e32dd1a0724de90.jpg,2,Good,42,84,320,469.5,150240,True,,4,4,4,"[148.79, 515.021, 2, 118.319, 238.622, 2, 148.79, 150.678, 2, 58.667, 349, 2]"
train,512,512,image_20241007_214540_jpg.rf.b5772911865973d960f00a2ca302e018.jpg,1,Bad,37,116,357.5,433.5,154976.25,True,,4,4,4,"[209.662, 497.376, 2, 174.691, 253.47, 2, 270.675, 184.942, 2, 46.667, 344, 2]"
train,513,513,good_posture_20241012_174139_png.rf.b5e5d92a320ba968f26b83e45e2744c9.jpg,2,Good,109,56,309.5,464.5,143762.75,True,,4,4,4,"[192.973, 480.756, 2, 188.403, 229.485, 2, 215.827, 119.84, 2, 134.667, 273, 2]"
train,514,514,image_20241009_224659_jpg.rf.b43731e000ee52edf5ffc536f30ab1a3.jpg,2,Good,76,20,401.5,510.5,204965.75,True,,4,4,4,"[244.774, 488.751, 2, 235.633, 180.373, 2, 224.968, 84.433, 2, 161.333, 237, 2]"
train,515,515,bad_posture_20241013_220037_png.rf.b2aa7d6094b092cc374cc9d275846c8b.jpg,1,Bad,120,35,344,496.5,170796,True,,4,4,4,"[226.491, 433.929, 2, 209.732, 202.074, 2, 299.622, 117.555, 2, 136, 277, 2]"
train,516,516,bad_posture_20241013_222737_png.rf.b7497c224be569c828ad608fd3e48eb5.jpg,1,Bad,136,36,302.5,430,130075,True,,4,4,4,"[241.727, 435.071, 2, 241.727, 179.231, 2, 308.763, 110.703, 2, 138.667, 268, 2]"
train,517,517,bad_posture_20241021_142530_png.rf.b57d7592ed96d1f9d5e5217437c7247e.jpg,1,Bad,152,215,366.5,362,132673,True,,4,4,4,"[247.821, 521.873, 2, 357.517, 337.989, 2, 444.36, 292.303, 2, 228, 350, 2]"
train,518,518,image_20241008_200801_jpg.rf.bf513bb0899a66f1db4646e816d58a9b.jpg,2,Good,63,67,325,487.5,158437.5,True,,4,4,4,"[191.45, 525.3, 2, 191.45, 226.059, 2, 223.444, 151.82, 2, 136, 290, 2]"
train,519,519,bad_posture_20241012_173121_png.rf.b7ab18538e71d40cf924212907a37cde.jpg,1,Bad,88,125,347,431.5,149730.5,True,,4,4,4,"[173.167, 515.021, 2, 177.738, 268.318, 2, 264.58, 197.505, 2, 106.667, 350, 2]"
train,520,520,bad_posture_20241013_222747_png.rf.b8815d4b6ef6d8e14966e8bce519ad12.jpg,1,Bad,104,33,325.5,468,152334,True,,4,4,4,"[224.968, 441.923, 2, 209.732, 186.084, 2, 295.051, 116.413, 2, 134.667, 267, 2]"
train,521,521,good_posture_20241012_172219_png.rf.bde0d3917a64c528baf7bf44bb3385d8.jpg,1,Bad,143,125,306,416.5,127449,True,,4,4,4,"[258.486, 509.31, 2, 217.35, 267.176, 2, 281.34, 208.927, 2, 150.667, 339, 2]"
train,522,522,image_20241008_202735_jpg.rf.b8bffc35f47175d750f3ec19d2f65f4a.jpg,1,Bad,13,61,390.5,548.5,214189.25,True,,4,4,4,"[182.308, 521.873, 2, 98.513, 243.191, 2, 164.026, 134.688, 2, 38.667, 340, 2]"
train,523,523,bad_posture_20241021_143629_png.rf.bff3d42020972939182f4b03f511b209.jpg,1,Bad,111,180,321.5,403.5,129725.25,True,,4,4,4,"[199.067, 527.584, 2, 264.58, 316.288, 2, 336.188, 263.75, 2, 158.667, 372, 2]"
train,524,524,image_20241007_193153_jpg.rf.bf2a7e5b22627441b6a6280df5775ea9.jpg,2,Good,43,52,347,495.5,171938.5,True,,4,4,4,"[151.837, 499.031, 2, 151.837, 226.059, 2, 202.115, 130.119, 2, 82.667, 297, 2]"
train,525,525,good_posture_20241013_222721_png.rf.bed95269cdad25613c2a8ce954682a0a.jpg,2,Good,164,5,246.5,502.5,123866.25,True,,4,4,4,"[238.68, 446.492, 2, 232, 170, 2, 278.292, 71.87, 2, 180, 204, 2]"
train,526,526,bad_posture_20241013_225750_png.rf.bd985a489f256be69ec509a31abba520.jpg,1,Bad,103,39,359.5,444,159618,True,,4,4,4,"[237.156, 422.507, 2, 223.444, 189.51, 2, 339.235, 125.55, 2, 136, 254, 2]"
train,527,527,bad_posture_20241021_144538_png.rf.bfbed52151fd1c44add981b2a4a0dd69.jpg,1,Bad,124,191,331,406.5,134551.5,True,,4,4,4,"[212.779, 544.716, 2, 235.633, 336.847, 2, 355.994, 274.029, 2, 142.667, 384, 2]"
train,528,528,good_posture_20241021_180555_png.rf.c0d1ec6f612e72dcef30e3206d8c3586.jpg,2,Good,174,103,315,505.5,159232.5,True,,4,4,4,"[273.722, 566.417, 2, 276.769, 298.014, 2, 323.999, 192.937, 2, 206.667, 382, 2]"
train,529,529,bad_posture_20241021_143936_png.rf.b81734fab3e22e3234fe90010b67aa9a.jpg,1,Bad,117,193,318.5,399.5,127240.75,True,,4,4,4,"[240.203, 534.437, 2, 264.58, 315.146, 2, 352.947, 261.465, 2, 153.333, 365, 2]"
train,530,530,good_posture_20241012_172219_png.rf.bbdb49cf00efd11423a25f041d6f2426.jpg,1,Bad,143,125,306,416.5,127449,True,,4,4,4,"[258.486, 509.31, 2, 217.35, 267.176, 2, 281.34, 208.927, 2, 150.667, 339, 2]"
train,531,531,bad_posture_20241021_142406_png.rf.bec5c17241cd52b8d2d835a3f3b8eec8.jpg,1,Bad,153,183,374,382,142868,True,,4,4,4,"[240.203, 507.026, 2, 314.858, 316.288, 2, 406.271, 266.034, 2, 197.333, 369, 2]"
train,532,532,good_posture_20241012_174321_png.rf.bea0be0ba4fdf85408db7fd03d1a8ead.jpg,2,Good,111,64,320,457.5,146400,True,,4,4,4,"[186.879, 465.909, 2, 180.785, 231.77, 2, 199.067, 130.119, 2, 136, 285, 2]"
train,533,533,good_posture_20241021_180555_png.rf.bcaa833584baaf4aaf01fb0cc8374198.jpg,2,Good,174,103,315,505.5,159232.5,True,,4,4,4,"[273.722, 566.417, 2, 276.769, 298.014, 2, 323.999, 192.937, 2, 206.667, 382, 2]"
train,534,534,good_posture_20241013_222710_png.rf.be5c5027c9fc00b647b84a5ae59da915.jpg,2,Good,168,0,249,507,126243,True,,4,4,4,"[255.439, 447.634, 2, 256.963, 163.241, 2, 288.957, 79.865, 2, 202.667, 226, 2]"
train,535,535,image_20241009_224730_jpg.rf.bb78f4848611573c3293c059c0303dd2.jpg,2,Good,103,5,377.5,518.5,195733.75,True,,4,4,4,"[243.251, 485.325, 2, 221.921, 186.084, 2, 224.968, 93.57, 2, 146.667, 270, 2]"
train,536,536,bad_posture_20241013_220309_png.rf.c0ffe42a728a9081be9cb2b5630679d6.jpg,1,Bad,145,43,384.5,473,181868.5,True,,4,4,4,"[284.387, 433.929, 2, 279.816, 200.932, 2, 337.711, 122.124, 2, 168, 256, 2]"
train,537,537,good_posture_20241021_141341_png.rf.c10194d8d89ee9d39e1d6ca6b1674537.jpg,2,Good,130,113,281,469.5,131929.5,True,,4,4,4,"[214.303, 540.148, 2, 215.827, 298.014, 2, 249.345, 194.079, 2, 162.667, 344, 2]"
train,538,538,image_20241009_224730_jpg.rf.c4fa4b23cf4391163afd6b91e83be053.jpg,2,Good,103,5,377.5,518.5,195733.75,True,,4,4,4,"[243.251, 485.325, 2, 221.921, 186.084, 2, 224.968, 93.57, 2, 146.667, 270, 2]"
train,539,539,image_20241007_222736_jpg.rf.c1b39a1a532b52aa9defa91af729071b.jpg,1,Bad,29,106,406.5,458,186177,True,,4,4,4,"[225.648, 509.247, 2, 153.361, 254.612, 2, 243.251, 170.094, 2, 50.667, 331, 2]"
train,540,540,image_20241008_205202_jpg.rf.bd23a72ecfbb02f709b9070904d65adf.jpg,2,Good,56,53,373.5,495,184882.5,True,,4,4,4,"[231.062, 517.305, 2, 180.785, 240.907, 2, 179.261, 127.835, 2, 120, 318, 2]"
train,541,541,good_posture_20241021_142223_png.rf.bf1ec2e043c5851942d24a3c593bade4.jpg,2,Good,151,123,324,457,148068,True,,4,4,4,"[250.868, 532.153, 2, 235.633, 299.156, 2, 253.915, 195.221, 2, 177.333, 379, 2]"
train,542,542,good_posture_20241013_222732_png.rf.c3a61f68349b32f542dcb1dfc8506431.jpg,2,Good,159,11,260,483,125580,True,,4,4,4,"[238.68, 433.929, 2, 234.109, 170.094, 2, 272.198, 78.723, 2, 182.667, 235, 2]"
train,543,543,image_20241008_200913_jpg.rf.c258486a82aa25849047baa06c626243.jpg,1,Bad,65,85,348.5,466,162401,True,,4,4,4,"[211.256, 499.031, 2, 148.79, 240.907, 2, 237.156, 160.957, 2, 82.667, 333, 2]"
train,544,544,bad_posture_20241013_222737_png.rf.c5dbb74662f0ea3c0185fc597adbbfe9.jpg,1,Bad,136,36,302.5,430,130075,True,,4,4,4,"[241.727, 435.071, 2, 241.727, 179.231, 2, 308.763, 110.703, 2, 138.667, 268, 2]"
train,545,545,bad_posture_20241021_143735_png.rf.c6259c8e8a59d437d91a58e43af0dc98.jpg,1,Bad,118,187,356.5,374.5,133509.25,True,,4,4,4,"[224.968, 533.295, 2, 272.198, 317.43, 2, 346.852, 260.323, 2, 161.333, 368, 2]"
train,546,546,good_posture_20241013_222712_png.rf.bc6a8460e3e138921b384e37a3e39f9c.jpg,2,Good,156,15,255,482,122910,True,,4,4,4,"[240.203, 411.086, 2, 235.633, 163.241, 2, 288.957, 61.591, 2, 180, 239, 2]"
train,547,547,bad_posture_20241021_142448_png.rf.c818b0307f5a61935ad0f5608486c37c.jpg,1,Bad,160,215,380.5,356.5,135648.25,True,,4,4,4,"[256.963, 534.437, 2, 351.423, 328.852, 2, 439.789, 274.029, 2, 226.667, 340, 2]"
train,548,548,bad_posture_20241021_142914_png.rf.c5028d66fa259939010103883e9ae1b0.jpg,1,Bad,128,186,360.5,421.5,151950.75,True,,4,4,4,"[209.732, 528.726, 2, 237.156, 321.999, 2, 354.47, 264.892, 2, 140, 417, 2]"
train,549,549,bad_posture_20241013_222754_png.rf.c9117d9014735cde9b3dc3e784877604.jpg,1,Bad,146,49,363,425.5,154456.5,True,,4,4,4,"[256.963, 451.061, 2, 298.099, 203.216, 2, 398.653, 146.109, 2, 173.333, 280, 2]"
train,550,550,good_posture_20241021_141536_png.rf.c256605213a1a1e1e56d26c9b5c424f5.jpg,2,Good,139,102,251.5,485.5,122103.25,True,,4,4,4,"[234.109, 531.01, 2, 226.491, 307.151, 2, 260.01, 192.937, 2, 166.667, 350, 2]"
train,551,551,image_20241007_192901_jpg.rf.c8b848728515bd0020dcbac01a4effc7.jpg,2,Good,63,53,299.5,496.5,148701.75,True,,4,4,4,"[168.596, 509.31, 2, 170.12, 221.49, 2, 214.303, 126.693, 2, 84, 320, 2]"
train,552,552,bad_posture_20241012_173020_png.rf.c9cd7cebd6e0a385ea620ae714c69037.jpg,1,Bad,120,133,366.5,448,164192,True,,4,4,4,"[151.837, 512.736, 2, 304.193, 284.308, 2, 352.947, 210.069, 2, 172, 311, 2]"
train,553,553,bad_posture_20241021_144407_png.rf.c10b78f5dfd573e3110a950ce185c8da.jpg,1,Bad,126,163,353.5,406.5,143697.75,True,,4,4,4,"[256.963, 537.863, 2, 267.627, 327.709, 2, 295.051, 251.186, 2, 150.667, 368, 2]"
train,554,554,good_posture_20241012_174341_png.rf.c9e5a014001e295a89f1c5d072a78d73.jpg,2,Good,111,53,288,502,144576,True,,4,4,4,"[208.209, 478.472, 2, 176.214, 242.049, 2, 206.685, 127.835, 2, 133.333, 303, 2]"
train,555,555,bad_posture_20241021_143924_png.rf.cb7c62652f314e93470d977d93898dd3.jpg,1,Bad,115,182,322,405.5,130571,True,,4,4,4,"[234.109, 543.574, 2, 252.392, 318.572, 2, 336.188, 259.181, 2, 152, 370, 2]"
train,556,556,bad_posture_20241021_143629_png.rf.c92b5b6218b7650b0fa9ba70e3de0099.jpg,1,Bad,111,180,321.5,403.5,129725.25,True,,4,4,4,"[199.067, 527.584, 2, 264.58, 316.288, 2, 336.188, 263.75, 2, 158.667, 372, 2]"
train,557,557,bad_posture_20241021_141406_png.rf.cbb23cb216e4fa8f6f951c9f8b39675b.jpg,1,Bad,109,130,313.5,450,141075,True,,4,4,4,"[237.156, 540.148, 2, 194.497, 285.45, 2, 284.387, 219.206, 2, 140, 358, 2]"
train,558,558,bad_posture_20241021_144538_png.rf.ca3aa8a4935d005c1e0461c8edc34bfd.jpg,1,Bad,124,191,331,406.5,134551.5,True,,4,4,4,"[212.779, 544.716, 2, 235.633, 336.847, 2, 355.994, 274.029, 2, 142.667, 384, 2]"
train,559,559,good_posture_20241021_141335_png.rf.ce1e579991c7bd2bf0e527d3cbd3d1bd.jpg,2,Good,134,102,268,485.5,130114,True,,4,4,4,"[228.015, 525.3, 2, 214.303, 299.156, 2, 247.821, 199.79, 2, 158.667, 349, 2]"
train,560,560,good_posture_20241012_174139_png.rf.ccb88f8ae777633e30ec6f350378d704.jpg,2,Good,109,56,309.5,464.5,143762.75,True,,4,4,4,"[192.973, 480.756, 2, 188.403, 229.485, 2, 215.827, 119.84, 2, 134.667, 273, 2]"
train,561,561,good_posture_20241013_225721_png.rf.c950a5e7f17e52f2023f72421f5453f3.jpg,2,Good,118,5,266.5,486,129519,True,,4,4,4,"[182.308, 422.507, 2, 177.738, 180.373, 2, 232.586, 68.444, 2, 150.667, 224, 2]"
train,562,562,bad_posture_20241021_143616_png.rf.cf3a1b2c340b95b554321163b185102f.jpg,1,Bad,128,176,302.5,412,124630,True,,4,4,4,"[224.968, 516.163, 2, 267.627, 311.719, 2, 348.376, 255.755, 2, 156, 366, 2]"
train,563,563,bad_posture_20241021_141406_png.rf.c77ce0bb6370f3e45b0dd4b8e6eec7ff.jpg,1,Bad,109,130,313.5,450,141075,True,,4,4,4,"[237.156, 540.148, 2, 194.497, 285.45, 2, 284.387, 219.206, 2, 140, 358, 2]"
train,564,564,image_20241007_225038_jpg.rf.cf7c74c6b1d4cc8f34fd4eea18cab53a.jpg,1,Bad,75,109,354.5,449.5,159347.75,True,,4,4,4,"[246.279, 504.562, 2, 209.732, 256.897, 2, 304.193, 189.51, 2, 117.333, 318, 2]"
train,565,565,bad_posture_20241012_173040_png.rf.cd4113a3939a3d2f84fd7b7e6e7db8c4.jpg,1,Bad,111,136,377.5,436,164590,True,,4,4,4,"[180.785, 504.741, 2, 231.062, 269.46, 2, 302.669, 203.216, 2, 144, 329, 2]"
train,566,566,bad_posture_20241021_142022_png.rf.c860daa9a0b79c7d7aab3f022268e4e8.jpg,1,Bad,122,119,343.5,461.5,158525.25,True,,4,4,4,"[235.633, 541.29, 2, 214.303, 292.303, 2, 313.334, 216.922, 2, 152, 384, 2]"
train,567,567,bad_posture_20241021_144638_png.rf.d0207b0fd4925756fc38c00fc7b1961d.jpg,1,Bad,132,216,376.5,338,127257,True,,4,4,4,"[226.491, 533.295, 2, 299.622, 332.278, 2, 412.365, 288.877, 2, 176, 366, 2]"
train,568,568,image_20241007_195632_jpg.rf.cef0060d2914f6050906e604b054ea82.jpg,1,Bad,71,109,349,437,152513,True,,4,4,4,"[217.35, 499.031, 2, 183.832, 264.892, 2, 243.251, 171.236, 2, 100, 320, 2]"
train,569,569,bad_posture_20241013_222736_png.rf.cea7cc18e9303b2f06e8e3a7201005a1.jpg,1,Bad,117,36,326,453,147678,True,,4,4,4,"[260.01, 438.497, 2, 238.68, 181.515, 2, 308.763, 112.987, 2, 138.667, 271, 2]"
train,570,570,bad_posture_20241021_143534_png.rf.d031547cd93c3b95ce4d2a700ee820ba.jpg,1,Bad,113,195,292,385.5,112566,True,,4,4,4,"[186.879, 551.569, 2, 234.109, 312.862, 2, 308.763, 256.897, 2, 130.667, 382, 2]"
train,571,571,bad_posture_20241021_142914_png.rf.cf95d953afb2dfc1055642d279d9fb3e.jpg,1,Bad,128,186,360.5,421.5,151950.75,True,,4,4,4,"[209.732, 528.726, 2, 237.156, 321.999, 2, 354.47, 264.892, 2, 140, 417, 2]"
train,572,572,bad_posture_20241021_143239_png.rf.cecce2ea79229b096efe3df9e9d15010.jpg,1,Bad,119,180,336,412,138432,True,,4,4,4,"[218.874, 544.716, 2, 263.057, 319.714, 2, 359.041, 267.176, 2, 165.333, 352, 2]"
valid,0,0,bad_posture_20241021_141940_png.rf.0cc1ca7337195ba5ff65c89742bba619.jpg,1,Bad,134,117,342.5,476.5,163201.25,True,,4,4,4,"[238.87, 548, 2, 237.347, 292.161, 2, 298.289, 206.5, 2, 162.667, 363, 2]"
valid,1,1,good_posture_20241013_222654_png.rf.01b75b5b10d5ac421515108d868dd143.jpg,1,Bad,121,62,344,431.5,148436,True,,4,4,4,"[264.58, 433.929, 2, 223.444, 192.937, 2, 316.381, 140.398, 2, 129.333, 304, 2]"
valid,2,2,bad_posture_20241021_145323_png.rf.15d2fb6fd4594f860816f07d5efc5f43.jpg,1,Bad,126,176,438.5,420,184170,True,,4,4,4,"[243.251, 552.711, 2, 285.91, 320.857, 2, 357.517, 258.039, 2, 166.667, 378, 2]"
valid,3,3,bad_posture_20241012_172300_png.rf.387e7a4e13bcab82718a4c6ed9acdaa8.jpg,1,Bad,180,153,313.5,391.5,122735.25,True,,4,4,4,"[240.203, 508.168, 2, 333.14, 271.745, 2, 378.847, 215.78, 2, 213.333, 310, 2]"
valid,4,4,bad_posture_20241021_144438_png.rf.010cd2106346a202376b80bd3ce760aa.jpg,1,Bad,124,164,312,412.5,128700,True,,4,4,4,"[203.638, 531.01, 2, 253.915, 340.273, 2, 301.146, 260.323, 2, 141.333, 384, 2]"
valid,5,5,bad_posture_20241012_172208_png.rf.48229f7be52ada812710ba974db248e5.jpg,1,Bad,130,126,332.5,423.5,140813.75,True,,4,4,4,"[224.968, 509.31, 2, 228.015, 267.176, 2, 298.099, 208.927, 2, 142.667, 348, 2]"
valid,6,6,good_posture_20241012_172138_png.rf.1d652aa910b07b18122b879cd348ef29.jpg,1,Bad,143,130,327.5,418,136895,True,,4,4,4,"[256.963, 496.746, 2, 237.156, 278.597, 2, 304.193, 212.353, 2, 153.333, 331, 2]"
valid,7,7,bad_posture_20241013_215755_png.rf.450ed4f1ca4e141e7a77f52ffc54b2ec.jpg,1,Bad,50,50,396,496.5,196614,True,,4,4,4,"[197.544, 438.497, 2, 101.56, 224.917, 2, 180.785, 130.119, 2, 58.667, 278, 2]"
valid,8,8,image_20241010_170628_jpg.rf.2a8e3cdd0428bc0925a3098a95fcc635.jpg,1,Bad,63,30,335.5,494,165737,True,,4,4,4,"[235.633, 483.041, 2, 148.79, 206.643, 2, 205.162, 120.982, 2, 61.333, 320, 2]"
valid,9,9,bad_posture_20241021_143257_png.rf.447218d738f6546dd3846920e8ea8f08.jpg,1,Bad,117,192,344,408,140352,True,,4,4,4,"[214.493, 544.716, 2, 258.676, 323.141, 2, 360.755, 271.745, 2, 152, 378, 2]"
valid,10,10,good_posture_20241013_225725_png.rf.38030f14b5f0ebc56a35aab0c1ac2905.jpg,2,Good,59,0,288,464,133632,True,,4,4,4,"[186.879, 421.365, 2, 183.832, 166.668, 2, 211.256, 74.154, 2, 138.667, 257, 2]"
valid,11,11,image_20241010_174356_jpg.rf.60ecdeac21e5b834c066cc886fe9b376.jpg,2,Good,168,27,377,527.5,198867.5,True,,4,4,4,"[313.334, 503.599, 2, 313.334, 192.937, 2, 307.24, 104.992, 2, 230.667, 279, 2]"
valid,12,12,good_posture_20241021_142311_png.rf.3c7fc28eb44e459ce853a84161985351.jpg,2,Good,153,119,256.5,458,117477,True,,4,4,4,"[223.444, 537.863, 2, 224.968, 301.44, 2, 237.156, 190.653, 2, 189.333, 375, 2]"
valid,13,13,image_20241007_231315_jpg.rf.89555976eb263ab74acd7d306b62ded6.jpg,1,Bad,56,93,384,476.5,182976,True,,4,4,4,"[241.617, 512.733, 2, 189.926, 235.196, 2, 276.769, 173.52, 2, 65.333, 339, 2]"
valid,14,14,good_posture_20241012_172046_png.rf.7ddc8484e31bf697521f85b1bc4d55f1.jpg,1,Bad,118,124,356.5,440.5,157038.25,True,,4,4,4,"[238.68, 496.746, 2, 250.868, 264.892, 2, 328.57, 206.643, 2, 161.333, 320, 2]"
valid,15,15,bad_posture_20241021_145040_png.rf.71b6d30627c45e7acfa0d71c480e6220.jpg,1,Bad,120,171,380.5,445,169322.5,True,,4,4,4,"[247.821, 543.574, 2, 264.58, 334.562, 2, 355.994, 270.602, 2, 149.333, 382, 2]"
valid,16,16,bad_posture_20241021_143050_png.rf.858b889323198ba4bcb818e3f6ff0574.jpg,1,Bad,113,181,315,417,131355,True,,4,4,4,"[220.397, 544.716, 2, 240.203, 337.989, 2, 323.999, 267.176, 2, 130.667, 373, 2]"
valid,17,17,good_posture_20241021_141323_png.rf.7304f802a86cff7d35edde55c845c300.jpg,2,Good,163,113,253,471.5,119289.5,True,,4,4,4,"[231.062, 532.153, 2, 231.062, 304.867, 2, 279.816, 195.221, 2, 169.333, 360, 2]"
valid,18,18,bad_posture_20241012_172818_png.rf.518b6ff6909df2778da2aa8c2210ddb8.jpg,1,Bad,141,149,353.5,404,142814,True,,4,4,4,"[217.35, 508.168, 2, 302.669, 284.308, 2, 378.847, 214.637, 2, 189.333, 314, 2]"
valid,19,19,good_posture_20241021_180406_png.rf.494909663881dee3c1624c12f28e234b.jpg,1,Bad,149,145,347,448,155456,True,,4,4,4,"[279.816, 568.701, 2, 288.957, 318.572, 2, 360.564, 235.196, 2, 178.667, 386, 2]"
valid,20,20,image_20241007_231554_jpg.rf.1544e56815fe48dcf75556066ea3c1e8.jpg,1,Bad,16,92,471,474.5,223489.5,True,,4,4,4,"[176.404, 528.726, 2, 103.274, 250.044, 2, 176.404, 158.673, 2, 32, 337, 2]"
valid,21,21,image_20241007_220021_jpg.rf.23403cfe04b08ffa7fbebea64866d9f8.jpg,2,Good,58,55,377.5,560,211400,True,,4,4,4,"[174.691, 524.158, 2, 165.549, 226.059, 2, 171.643, 112.987, 2, 96, 304, 2]"
valid,22,22,good_posture_20241021_141612_png.rf.8e59f42a0a7416c410ff1a2a0b7058a6.jpg,2,Good,141,103,342.5,487.5,166968.75,True,,4,4,4,"[220.397, 526.442, 2, 215.827, 300.298, 2, 243.251, 183.8, 2, 170.667, 380, 2]"
valid,23,23,bad_posture_20241013_221249_png.rf.6b10d66913e6989b0f94edcf4b4c4102.jpg,1,Bad,134,52,358,422,151076,True,,4,4,4,"[234.109, 413.37, 2, 292.004, 188.368, 2, 375.8, 142.683, 2, 164, 254, 2]"
valid,24,24,good_posture_20241021_142010_png.rf.8f12abe2470a4c3f37a02c14c0ccf11b.jpg,2,Good,149,104,236,473.5,111746,True,,4,4,4,"[220.397, 542.432, 2, 218.874, 293.445, 2, 240.203, 191.795, 2, 172, 369, 2]"
valid,25,25,bad_posture_20241013_220400_png.rf.3095fdf360fe071832dfce60f022ec9c.jpg,1,Bad,126,43,348.5,477.5,166408.75,True,,4,4,4,"[272.198, 433.929, 2, 224.968, 189.51, 2, 288.957, 112.987, 2, 138.667, 293, 2]"
valid,26,26,bad_posture_20241013_215654_png.rf.6e717746e4f46e40b16f82e187327edd.jpg,1,Bad,39,36,348,471,163908,True,,4,4,4,"[191.45, 446.492, 2, 110.701, 212.353, 2, 182.308, 123.266, 2, 66.667, 303, 2]"
valid,27,27,bad_posture_20241013_221510_png.rf.94892aac33e34758cf7e8b9312a66b98.jpg,1,Bad,111,29,348.5,443,154385.5,True,,4,4,4,"[249.345, 423.649, 2, 217.35, 194.079, 2, 299.622, 126.693, 2, 132, 273, 2]"
valid,28,28,bad_posture_20241021_143900_png.rf.4bf5b029065b09fb7af0c88c91e7951f.jpg,1,Bad,120,186,342.5,397.5,136143.75,True,,4,4,4,"[229.539, 532.153, 2, 253.915, 312.862, 2, 348.376, 262.607, 2, 149.333, 372, 2]"
valid,29,29,bad_posture_20241021_142524_png.rf.1f868d88e5bbf819cbc94844a28a4b7d.jpg,1,Bad,150,217,371,352.5,130777.5,True,,4,4,4,"[260.2, 527.584, 2, 351.613, 326.567, 2, 449.121, 286.592, 2, 228, 350, 2]"
valid,30,30,good_posture_20241013_222734_png.rf.c882b3e33ab8c95e4a8d58d07af8a314.jpg,1,Bad,139,34,350.5,458,160529,True,,4,4,4,"[258.486, 427.076, 2, 212.779, 191.795, 2, 299.622, 98.139, 2, 142.667, 266, 2]"
valid,31,31,good_posture_20241021_142348_png.rf.99f90638448057ed522ec0303ce0d466.jpg,2,Good,154,110,332,486.5,161518,True,,4,4,4,"[247.821, 529.868, 2, 243.251, 299.156, 2, 292.004, 198.648, 2, 185.333, 360, 2]"
valid,32,32,image_20241009_140300_jpg.rf.cc7c0564c0e46216616797e358c20f17.jpg,1,Bad,5,87,297.5,454.5,135213.75,True,,4,4,4,"[110.701, 473.904, 2, 87.848, 228.343, 2, 147.267, 155.246, 2, 5.333, 335, 2]"
valid,33,33,image_20241007_225532_jpg.rf.a3689cb0f2aee673f9d0c13103bf39b2.jpg,1,Bad,86,73,433,478.5,207190.5,True,,4,4,4,"[228.015, 521.873, 2, 220.397, 245.475, 2, 267.627, 163.241, 2, 104, 314, 2]"
valid,34,34,good_posture_20241012_172340_png.rf.c583c2f7309d94e907e8b5ea22f12105.jpg,2,Good,153,90,329.5,480.5,158324.75,True,,4,4,4,"[237.156, 512.736, 2, 232.586, 256.897, 2, 255.439, 152.962, 2, 169.333, 330, 2]"
valid,35,35,good_posture_20241013_222745_png.rf.bd4339b7b02b56c60da1834998296a75.jpg,2,Good,136,20,313.5,470.5,147501.75,True,,4,4,4,"[256.963, 449.918, 2, 228.015, 173.52, 2, 287.434, 91.286, 2, 152, 262, 2]"
