capture_id,subject_id,posture,calibration_id,correspondence_status,correspondence_score,status_3d,decision,valid_3d_joints_core,valid_3d_joints_total,core_reproj_error_640p_px,core_reproj_error_1080p_px,masked_joint_max_error_px,shoulder_width_m,torso_length_m,depth_z_m,reason
CAP000646,S018,leaning_backward,CAL_009,SAME_PERSON,0,PASS,INCLUDE_3D_FULL,12,12,36.06,108.17,,0.358,0.317,0.963,"Full 3D: 12/17 core joints, core_err=36.1px, Z=0.96m"
CAP000647,S018,leaning_backward,CAL_009,SAME_PERSON,0,PASS,INCLUDE_3D_FULL,14,14,36.28,108.83,,0.354,0.311,0.961,"Full 3D: 14/17 core joints, core_err=36.3px, Z=0.96m"
CAP000648,S018,leaning_left,CAL_009,SAME_PERSON,0,PASS,INCLUDE_3D_FULL,11,12,29.96,89.87,79.58,0.454,0.364,1.084,"Full 3D: 11/17 core joints, core_err=30.0px, Z=1.08m"
CAP000649,S018,leaning_left,CAL_009,SAME_PERSON,0,PASS,INCLUDE_3D_FULL,11,12,31.53,94.59,79.28,0.44,0.349,1.075,"Full 3D: 11/17 core joints, core_err=31.5px, Z=1.07m"
CAP000650,S018,leaning_left,CAL_009,SAME_PERSON,0,PASS,INCLUDE_3D_FULL,11,12,32.55,97.64,73.85,0.446,0.351,1.076,"Full 3D: 11/17 core joints, core_err=32.5px, Z=1.08m"
CAP000651,S018,leaning_left,CAL_009,SAME_PERSON,0,PASS,INCLUDE_3D_FULL,11,12,32.46,97.37,70.99,0.454,0.353,1.079,"Full 3D: 11/17 core joints, core_err=32.5px, Z=1.08m"
CAP000652,S018,leaning_left,CAL_009,SAME_PERSON,0,PASS,INCLUDE_3D_FULL,12,13,32.94,98.81,74.4,0.455,0.358,1.1,"Full 3D: 12/17 core joints, core_err=32.9px, Z=1.10m"
CAP000653,S018,leaning_right,CAL_009,SAME_PERSON,0,PASS,INCLUDE_3D_FULL,11,11,18.85,56.55,,0.381,0.329,0.83,"Full 3D: 11/17 core joints, core_err=18.8px, Z=0.83m"
CAP000654,S018,leaning_right,CAL_009,SAME_PERSON,0,PASS,INCLUDE_3D_FULL,11,11,18.89,56.67,,0.375,0.329,0.828,"Full 3D: 11/17 core joints, core_err=18.9px, Z=0.83m"
CAP000655,S018,leaning_right,CAL_009,SAME_PERSON,0,PASS,INCLUDE_3D_FULL,11,11,19.08,57.23,,0.377,0.323,0.828,"Full 3D: 11/17 core joints, core_err=19.1px, Z=0.83m"
CAP000656,S018,leaning_right,CAL_009,SAME_PERSON,0,PASS,INCLUDE_3D_FULL,12,12,17.93,53.8,,0.38,0.322,0.829,"Full 3D: 12/17 core joints, core_err=17.9px, Z=0.83m"
CAP000657,S018,leaning_right,CAL_009,SAME_PERSON,0,PASS,INCLUDE_3D_FULL,12,12,17.95,53.85,,0.384,0.324,0.832,"Full 3D: 12/17 core joints, core_err=17.9px, Z=0.83m"
CAP000658,S018,slouching,CAL_009,SAME_PERSON,0,PASS,INCLUDE_3D_FULL,12,12,22.0,66.0,,0.408,0.297,0.949,"Full 3D: 12/17 core joints, core_err=22.0px, Z=0.95m"
CAP000659,S018,slouching,CAL_009,SAME_PERSON,0,PASS,INCLUDE_3D_FULL,12,12,21.5,64.49,,0.407,0.295,0.947,"Full 3D: 12/17 core joints, core_err=21.5px, Z=0.95m"
CAP000660,S018,slouching,CAL_009,SAME_PERSON,0,PASS,INCLUDE_3D_FULL,12,12,21.25,63.76,,0.406,0.3,0.947,"Full 3D: 12/17 core joints, core_err=21.3px, Z=0.95m"
CAP000661,S018,slouching,CAL_009,SAME_PERSON,0,PASS,INCLUDE_3D_FULL,12,12,20.58,61.73,,0.412,0.294,0.946,"Full 3D: 12/17 core joints, core_err=20.6px, Z=0.95m"
CAP000662,S018,slouching,CAL_009,SAME_PERSON,0,PASS,INCLUDE_3D_FULL,12,12,20.9,62.71,,0.409,0.296,0.946,"Full 3D: 12/17 core joints, core_err=20.9px, Z=0.95m"
CAP000663,S018,forward_head,CAL_009,SAME_PERSON,0,PASS,INCLUDE_3D_FULL,11,11,21.08,63.23,,0.442,0.321,0.922,"Full 3D: 11/17 core joints, core_err=21.1px, Z=0.92m"
CAP000664,S018,forward_head,CAL_009,SAME_PERSON,0,PASS,INCLUDE_3D_FULL,11,11,21.28,63.84,,0.447,0.324,0.923,"Full 3D: 11/17 core joints, core_err=21.3px, Z=0.92m"
CAP000665,S018,forward_head,CAL_009,SAME_PERSON,0,PASS,INCLUDE_3D_FULL,11,11,21.17,63.51,,0.45,0.325,0.923,"Full 3D: 11/17 core joints, core_err=21.2px, Z=0.92m"
CAP000666,S018,forward_head,CAL_009,SAME_PERSON,0,PASS,INCLUDE_3D_FULL,11,11,21.05,63.15,,0.445,0.323,0.92,"Full 3D: 11/17 core joints, core_err=21.1px, Z=0.92m"
CAP000667,S018,forward_head,CAL_009,SAME_PERSON,0,PASS,INCLUDE_3D_FULL,11,11,20.56,61.67,,0.45,0.321,0.924,"Full 3D: 11/17 core joints, core_err=20.6px, Z=0.92m"
CAP000668,S018,reject,CAL_009,SAME_PERSON,0,PASS,INCLUDE_3D_FULL,12,12,30.71,92.14,,0.405,0.424,0.975,"Full 3D: 12/17 core joints, core_err=30.7px, Z=0.97m"
CAP000669,S019,upright,CAL_009,SAME_PERSON,0,PASS,INCLUDE_3D_FULL,11,11,17.93,53.8,,0.387,0.336,0.889,"Full 3D: 11/17 core joints, core_err=17.9px, Z=0.89m"
CAP000670,S019,upright,CAL_009,SAME_PERSON,0,PASS,INCLUDE_3D_FULL,12,12,15.77,47.3,,0.385,0.332,0.888,"Full 3D: 12/17 core joints, core_err=15.8px, Z=0.89m"
CAP000671,S019,upright,CAL_009,SAME_PERSON,0,PASS,INCLUDE_3D_FULL,11,11,16.78,50.33,,0.386,0.331,0.886,"Full 3D: 11/17 core joints, core_err=16.8px, Z=0.89m"
CAP000672,S019,upright,CAL_009,SAME_PERSON,0,PASS,INCLUDE_3D_FULL,11,11,17.59,52.78,,0.384,0.334,0.887,"Full 3D: 11/17 core joints, core_err=17.6px, Z=0.89m"
CAP000673,S019,upright,CAL_009,SAME_PERSON,0,PASS,INCLUDE_3D_FULL,12,12,16.62,49.87,,0.382,0.332,0.888,"Full 3D: 12/17 core joints, core_err=16.6px, Z=0.89m"
CAP000674,S019,leaning_forward,CAL_009,SAME_PERSON,0,PASS,INCLUDE_3D_FULL,9,13,40.83,122.48,96.48,,,1.178,"Full 3D: 9/17 core joints, core_err=40.8px, Z=1.18m"
CAP000675,S019,leaning_forward,CAL_009,SAME_PERSON,0,PASS,INCLUDE_3D_FULL,10,13,42.69,128.08,93.98,,,1.164,"Full 3D: 10/17 core joints, core_err=42.7px, Z=1.16m"
CAP000676,S019,leaning_forward,CAL_009,SAME_PERSON,0,PASS,INCLUDE_3D_FULL,10,13,38.93,116.79,89.78,,,1.148,"Full 3D: 10/17 core joints, core_err=38.9px, Z=1.15m"
CAP000677,S019,leaning_forward,CAL_009,SAME_PERSON,0,PASS,INCLUDE_3D_FULL,10,13,39.44,118.33,89.06,,,1.148,"Full 3D: 10/17 core joints, core_err=39.4px, Z=1.15m"
CAP000678,S019,leaning_forward,CAL_009,SAME_PERSON,0,PASS,INCLUDE_3D_FULL,10,13,39.84,119.51,89.97,,,1.146,"Full 3D: 10/17 core joints, core_err=39.8px, Z=1.15m"
CAP000679,S019,leaning_backward,CAL_009,SAME_PERSON,0,REVIEW,INCLUDE_3D_WITH_MASKING,7,13,52.69,158.06,97.17,,,1.096,Partial 3D: 7/17 core joints - usable with NaN masking
CAP000680,S019,leaning_backward,CAL_009,SAME_PERSON,0,REVIEW,INCLUDE_3D_WITH_MASKING,5,13,48.42,145.27,96.94,,,1.108,Partial 3D: 5/17 core joints - usable with NaN masking
CAP000681,S019,leaning_backward,CAL_009,SAME_PERSON,0,REVIEW,INCLUDE_3D_WITH_MASKING,4,12,56.23,168.68,98.68,,,1.124,Partial 3D: 4/17 core joints - usable with NaN masking
CAP000682,S019,leaning_backward,CAL_009,SAME_PERSON,0,REVIEW,INCLUDE_3D_WITH_MASKING,7,13,53.22,159.66,97.47,,,1.108,Partial 3D: 7/17 core joints - usable with NaN masking
CAP000683,S019,leaning_backward,CAL_009,SAME_PERSON,0,REVIEW,INCLUDE_3D_WITH_MASKING,6,13,51.09,153.27,96.02,,,1.119,Partial 3D: 6/17 core joints - usable with NaN masking
CAP000684,S019,leaning_left,CAL_009,SAME_PERSON,0,FAIL,EXCLUDE_3D,1,12,44.76,134.28,97.46,,,1.101,Insufficient core joints (1/17) or depth anomaly (Z=1.10m)
CAP000685,S019,leaning_left,CAL_009,SAME_PERSON,0,FAIL,EXCLUDE_3D,3,13,37.7,113.11,95.29,,,1.071,Insufficient core joints (3/17) or depth anomaly (Z=1.07m)
CAP000686,S019,leaning_left,CAL_009,SAME_PERSON,0,FAIL,EXCLUDE_3D,3,13,38.07,114.21,94.85,,,1.067,Insufficient core joints (3/17) or depth anomaly (Z=1.07m)
CAP000687,S019,leaning_left,CAL_009,SAME_PERSON,0,FAIL,EXCLUDE_3D,3,13,38.92,116.75,95.92,,,1.068,Insufficient core joints (3/17) or depth anomaly (Z=1.07m)
CAP000688,S019,leaning_left,CAL_009,SAME_PERSON,0,FAIL,EXCLUDE_3D,3,13,39.31,117.92,95.85,,,1.068,Insufficient core joints (3/17) or depth anomaly (Z=1.07m)
CAP000689,S019,leaning_right,CAL_009,SAME_PERSON,0,REVIEW,INCLUDE_3D_WITH_MASKING,7,12,41.08,123.23,94.84,,,1.043,Partial 3D: 7/17 core joints - usable with NaN masking
CAP000690,S019,leaning_right,CAL_009,SAME_PERSON,0,REVIEW,INCLUDE_3D_WITH_MASKING,7,12,41.22,123.65,95.86,,,1.046,Partial 3D: 7/17 core joints - usable with NaN masking
CAP000691,S019,leaning_right,CAL_009,SAME_PERSON,0,REVIEW,INCLUDE_3D_WITH_MASKING,7,12,41.85,125.54,95.56,,,1.047,Partial 3D: 7/17 core joints - usable with NaN masking
CAP000692,S019,leaning_right,CAL_009,SAME_PERSON,0,REVIEW,INCLUDE_3D_WITH_MASKING,7,12,40.74,122.22,94.19,,,1.043,Partial 3D: 7/17 core joints - usable with NaN masking
CAP000693,S019,leaning_right,CAL_009,SAME_PERSON,0,REVIEW,INCLUDE_3D_WITH_MASKING,7,12,40.89,122.68,94.15,,,1.044,Partial 3D: 7/17 core joints - usable with NaN masking
CAP000694,S019,slouching,CAL_009,SAME_PERSON,0,REVIEW,INCLUDE_3D_WITH_MASKING,7,12,49.57,148.7,102.65,,,1.123,Partial 3D: 7/17 core joints - usable with NaN masking
CAP000695,S019,slouching,CAL_009,SAME_PERSON,0,REVIEW,INCLUDE_3D_WITH_MASKING,7,12,49.03,147.08,101.41,,,1.124,Partial 3D: 7/17 core joints - usable with NaN masking
CAP000696,S019,slouching,CAL_009,SAME_PERSON,0,REVIEW,INCLUDE_3D_WITH_MASKING,7,12,49.95,149.84,101.15,,,1.122,Partial 3D: 7/17 core joints - usable with NaN masking
CAP000697,S019,slouching,CAL_009,SAME_PERSON,0,REVIEW,INCLUDE_3D_WITH_MASKING,7,12,49.27,147.8,101.61,,,1.127,Partial 3D: 7/17 core joints - usable with NaN masking
CAP000698,S019,slouching,CAL_009,SAME_PERSON,0,REVIEW,INCLUDE_3D_WITH_MASKING,7,12,49.59,148.78,102.72,,,1.126,Partial 3D: 7/17 core joints - usable with NaN masking
CAP000699,S019,forward_head,CAL_009,SAME_PERSON,0,REVIEW,INCLUDE_3D_WITH_MASKING,7,12,46.72,140.16,99.63,,,1.134,Partial 3D: 7/17 core joints - usable with NaN masking
CAP000700,S019,forward_head,CAL_009,SAME_PERSON,0,REVIEW,INCLUDE_3D_WITH_MASKING,7,12,46.66,139.97,96.68,,,1.132,Partial 3D: 7/17 core joints - usable with NaN masking
CAP000701,S019,forward_head,CAL_009,SAME_PERSON,0,REVIEW,INCLUDE_3D_WITH_MASKING,7,12,46.77,140.3,97.52,,,1.134,Partial 3D: 7/17 core joints - usable with NaN masking
CAP000702,S019,forward_head,CAL_009,SAME_PERSON,0,REVIEW,INCLUDE_3D_WITH_MASKING,7,12,46.91,140.74,96.98,,,1.135,Partial 3D: 7/17 core joints - usable with NaN masking
CAP000703,S019,forward_head,CAL_009,SAME_PERSON,0,REVIEW,INCLUDE_3D_WITH_MASKING,7,12,46.91,140.72,95.94,,,1.135,Partial 3D: 7/17 core joints - usable with NaN masking
CAP000704,S020,upright,CAL_009,SAME_PERSON,0,PASS,INCLUDE_3D_FULL,8,12,42.4,127.2,110.58,,,1.175,"Full 3D: 8/17 core joints, core_err=42.4px, Z=1.18m"
CAP000705,S020,upright,CAL_009,SAME_PERSON,0,REVIEW,INCLUDE_3D_WITH_MASKING,6,11,49.69,149.08,115.43,,,1.135,Partial 3D: 6/17 core joints - usable with NaN masking
CAP000706,S020,upright,CAL_009,SAME_PERSON,0,REVIEW,INCLUDE_3D_WITH_MASKING,7,12,51.24,153.73,115.35,,,1.168,Partial 3D: 7/17 core joints - usable with NaN masking
CAP000707,S020,upright,CAL_009,SAME_PERSON,0,REVIEW,INCLUDE_3D_WITH_MASKING,7,12,50.88,152.63,114.03,,,1.168,Partial 3D: 7/17 core joints - usable with NaN masking
CAP000708,S020,upright,CAL_009,SAME_PERSON,0,REVIEW,INCLUDE_3D_WITH_MASKING,7,12,51.43,154.29,113.97,,,1.163,Partial 3D: 7/17 core joints - usable with NaN masking
CAP000709,S020,leaning_forward,CAL_009,SAME_PERSON,0,PASS,INCLUDE_3D_FULL,11,13,37.16,111.49,100.31,0.496,,1.259,"Full 3D: 11/17 core joints, core_err=37.2px, Z=1.26m"
CAP000710,S020,leaning_forward,CAL_009,SAME_PERSON,0,REVIEW,INCLUDE_3D_WITH_MASKING,7,11,43.66,130.99,101.76,,,1.168,Partial 3D: 7/17 core joints - usable with NaN masking
CAP000711,S020,leaning_forward,CAL_009,SAME_PERSON,0,REVIEW,INCLUDE_3D_WITH_MASKING,7,11,38.88,116.65,99.32,,,1.18,Partial 3D: 7/17 core joints - usable with NaN masking
CAP000712,S020,leaning_forward,CAL_009,SAME_PERSON,0,REVIEW,INCLUDE_3D_WITH_MASKING,7,11,42.55,127.64,102.14,,,1.173,Partial 3D: 7/17 core joints - usable with NaN masking
CAP000713,S020,leaning_forward,CAL_009,SAME_PERSON,0,PASS,INCLUDE_3D_FULL,8,13,37.66,112.99,104.02,,,1.15,"Full 3D: 8/17 core joints, core_err=37.7px, Z=1.15m"
CAP000714,S020,leaning_backward,CAL_009,SAME_PERSON,0,REVIEW,INCLUDE_3D_WITH_MASKING,6,13,54.15,162.45,103.45,,,1.148,Partial 3D: 6/17 core joints - usable with NaN masking
CAP000715,S020,leaning_backward,CAL_009,SAME_PERSON,0,REVIEW,INCLUDE_3D_WITH_MASKING,4,12,58.27,174.81,104.25,,,1.137,Partial 3D: 4/17 core joints - usable with NaN masking
CAP000716,S020,leaning_backward,CAL_009,SAME_PERSON,0,FAIL,EXCLUDE_3D,3,12,55.97,167.92,105.15,,,1.188,Insufficient core joints (3/17) or depth anomaly (Z=1.19m)
CAP000717,S020,leaning_backward,CAL_009,SAME_PERSON,0,FAIL,EXCLUDE_3D,3,12,56.3,168.91,104.86,,,1.188,Insufficient core joints (3/17) or depth anomaly (Z=1.19m)
CAP000718,S020,leaning_backward,CAL_009,SAME_PERSON,0,FAIL,EXCLUDE_3D,3,12,56.09,168.27,106.3,,,1.189,Insufficient core joints (3/17) or depth anomaly (Z=1.19m)
CAP000719,S020,leaning_left,CAL_009,SAME_PERSON,0,REVIEW,INCLUDE_3D_WITH_MASKING,4,13,38.24,114.73,96.94,,,1.125,Partial 3D: 4/17 core joints - usable with NaN masking
CAP000720,S020,leaning_left,CAL_009,SAME_PERSON,0,REVIEW,INCLUDE_3D_WITH_MASKING,4,13,38.47,115.42,97.87,,,1.13,Partial 3D: 4/17 core joints - usable with NaN masking
CAP000721,S020,leaning_left,CAL_009,SAME_PERSON,0,REVIEW,INCLUDE_3D_WITH_MASKING,4,13,40.18,120.53,100.57,,,1.128,Partial 3D: 4/17 core joints - usable with NaN masking
CAP000722,S020,leaning_left,CAL_009,SAME_PERSON,0,REVIEW,INCLUDE_3D_WITH_MASKING,4,13,40.4,121.2,98.55,,,1.131,Partial 3D: 4/17 core joints - usable with NaN masking
CAP000723,S020,leaning_left,CAL_009,SAME_PERSON,0,FAIL,EXCLUDE_3D,3,13,32.42,97.27,94.53,,,1.081,Insufficient core joints (3/17) or depth anomaly (Z=1.08m)
CAP000724,S020,leaning_right,CAL_009,SAME_PERSON,0,REVIEW,INCLUDE_3D_WITH_MASKING,6,11,39.53,118.6,101.61,,,1.025,Partial 3D: 6/17 core joints - usable with NaN masking
CAP000725,S020,leaning_right,CAL_009,SAME_PERSON,0,REVIEW,INCLUDE_3D_WITH_MASKING,6,11,38.91,116.74,102.76,,,1.023,Partial 3D: 6/17 core joints - usable with NaN masking
CAP000726,S020,leaning_right,CAL_009,SAME_PERSON,0,REVIEW,INCLUDE_3D_WITH_MASKING,6,11,39.05,117.16,101.59,,,1.027,Partial 3D: 6/17 core joints - usable with NaN masking
CAP000727,S020,leaning_right,CAL_009,SAME_PERSON,0,REVIEW,INCLUDE_3D_WITH_MASKING,6,11,40.07,120.22,103.82,,,1.032,Partial 3D: 6/17 core joints - usable with NaN masking
CAP000728,S020,leaning_right,CAL_009,SAME_PERSON,0,REVIEW,INCLUDE_3D_WITH_MASKING,7,12,41.19,123.57,104.99,,,1.053,Partial 3D: 7/17 core joints - usable with NaN masking
CAP000729,S020,slouching,CAL_009,SAME_PERSON,0,PASS,INCLUDE_3D_FULL,8,12,39.21,117.62,108.24,,,1.18,"Full 3D: 8/17 core joints, core_err=39.2px, Z=1.18m"
CAP000730,S020,slouching,CAL_009,SAME_PERSON,0,REVIEW,INCLUDE_3D_WITH_MASKING,8,13,47.34,142.01,109.98,,,1.163,Partial 3D: 8/17 core joints - usable with NaN masking
CAP000731,S020,slouching,CAL_009,SAME_PERSON,0,REVIEW,INCLUDE_3D_WITH_MASKING,8,13,47.06,141.17,109.88,,,1.16,Partial 3D: 8/17 core joints - usable with NaN masking
CAP000732,S020,slouching,CAL_009,SAME_PERSON,0,REVIEW,INCLUDE_3D_WITH_MASKING,8,13,47.12,141.37,111.09,,,1.162,Partial 3D: 8/17 core joints - usable with NaN masking
CAP000733,S020,slouching,CAL_009,SAME_PERSON,0,REVIEW,INCLUDE_3D_WITH_MASKING,8,13,47.28,141.85,113.25,,,1.164,Partial 3D: 8/17 core joints - usable with NaN masking
CAP000734,S020,forward_head,CAL_009,SAME_PERSON,0,PASS,INCLUDE_3D_FULL,9,13,40.98,122.93,109.43,,,1.181,"Full 3D: 9/17 core joints, core_err=41.0px, Z=1.18m"
CAP000735,S020,forward_head,CAL_009,SAME_PERSON,0,PASS,INCLUDE_3D_FULL,9,13,41.84,125.52,105.41,,,1.18,"Full 3D: 9/17 core joints, core_err=41.8px, Z=1.18m"
CAP000736,S020,forward_head,CAL_009,SAME_PERSON,0,PASS,INCLUDE_3D_FULL,8,13,41.12,123.36,108.36,,,1.159,"Full 3D: 8/17 core joints, core_err=41.1px, Z=1.16m"
CAP000737,S020,forward_head,CAL_009,SAME_PERSON,0,PASS,INCLUDE_3D_FULL,8,13,40.56,121.68,108.3,,,1.16,"Full 3D: 8/17 core joints, core_err=40.6px, Z=1.16m"
CAP000738,S020,forward_head,CAL_009,SAME_PERSON,0,PASS,INCLUDE_3D_FULL,8,13,41.09,123.28,109.39,,,1.163,"Full 3D: 8/17 core joints, core_err=41.1px, Z=1.16m"
CAP000739,S020,reject,CAL_009,SAME_PERSON,0,REVIEW,INCLUDE_3D_WITH_MASKING,5,14,61.51,184.54,100.0,,,1.266,Partial 3D: 5/17 core joints - usable with NaN masking
CAP000740,S020,reject,CAL_009,SUSPICIOUS,3,REVIEW,INCLUDE_3D_WITH_MASKING,5,14,55.73,167.18,91.85,,,1.216,Partial 3D: 5/17 core joints - usable with NaN masking
CAP000741,S020,reject,CAL_009,SAME_PERSON,0,REVIEW,INCLUDE_3D_WITH_MASKING,7,13,42.76,128.28,118.16,,,1.272,Partial 3D: 7/17 core joints - usable with NaN masking
CAP000742,S021,upright,CAL_009,SAME_PERSON,0,PASS,INCLUDE_3D_FULL,11,11,25.31,75.92,,0.453,0.376,0.933,"Full 3D: 11/17 core joints, core_err=25.3px, Z=0.93m"
CAP000743,S021,upright,CAL_009,SAME_PERSON,0,PASS,INCLUDE_3D_FULL,12,12,26.64,79.93,,0.466,0.387,0.921,"Full 3D: 12/17 core joints, core_err=26.6px, Z=0.92m"
CAP000744,S021,upright,CAL_009,SAME_PERSON,0,PASS,INCLUDE_3D_FULL,11,11,23.46,70.37,,0.442,0.381,0.937,"Full 3D: 11/17 core joints, core_err=23.5px, Z=0.94m"
CAP000745,S021,upright,CAL_009,SAME_PERSON,0,PASS,INCLUDE_3D_FULL,12,12,25.41,76.24,,0.452,0.387,0.931,"Full 3D: 12/17 core joints, core_err=25.4px, Z=0.93m"
CAP000746,S021,upright,CAL_009,SAME_PERSON,0,PASS,INCLUDE_3D_FULL,11,11,26.99,80.98,,0.451,0.384,0.935,"Full 3D: 11/17 core joints, core_err=27.0px, Z=0.94m"
CAP000747,S021,leaning_forward,CAL_009,SAME_PERSON,0,PASS,INCLUDE_3D_FULL,11,11,23.37,70.1,,0.46,0.379,0.932,"Full 3D: 11/17 core joints, core_err=23.4px, Z=0.93m"
CAP000748,S021,leaning_forward,CAL_009,SAME_PERSON,0,PASS,INCLUDE_3D_FULL,11,11,24.83,74.49,,0.464,0.385,0.933,"Full 3D: 11/17 core joints, core_err=24.8px, Z=0.93m"
CAP000749,S021,leaning_forward,CAL_009,SAME_PERSON,0,PASS,INCLUDE_3D_FULL,11,11,26.59,79.77,,0.458,0.386,0.926,"Full 3D: 11/17 core joints, core_err=26.6px, Z=0.93m"
CAP000750,S021,leaning_forward,CAL_009,SAME_PERSON,0,PASS,INCLUDE_3D_FULL,11,11,23.35,70.06,,0.459,0.389,0.935,"Full 3D: 11/17 core joints, core_err=23.4px, Z=0.94m"
CAP000751,S021,leaning_forward,CAL_009,SAME_PERSON,0,PASS,INCLUDE_3D_FULL,11,11,26.13,78.4,,0.455,0.387,0.925,"Full 3D: 11/17 core joints, core_err=26.1px, Z=0.93m"
CAP000752,S021,leaning_backward,CAL_009,SAME_PERSON,0,PASS,INCLUDE_3D_FULL,11,11,28.73,86.2,,0.452,0.388,0.941,"Full 3D: 11/17 core joints, core_err=28.7px, Z=0.94m"
CAP000753,S021,leaning_backward,CAL_009,SAME_PERSON,0,PASS,INCLUDE_3D_FULL,11,11,27.24,81.73,,0.44,0.378,0.944,"Full 3D: 11/17 core joints, core_err=27.2px, Z=0.94m"
CAP000754,S021,leaning_backward,CAL_009,SAME_PERSON,0,PASS,INCLUDE_3D_FULL,11,11,27.71,83.13,,0.442,0.378,0.946,"Full 3D: 11/17 core joints, core_err=27.7px, Z=0.95m"
CAP000755,S021,leaning_backward,CAL_009,SAME_PERSON,0,PASS,INCLUDE_3D_FULL,12,12,28.38,85.13,,0.454,0.391,0.95,"Full 3D: 12/17 core joints, core_err=28.4px, Z=0.95m"
CAP000756,S021,leaning_backward,CAL_009,SAME_PERSON,0,PASS,INCLUDE_3D_FULL,11,11,28.87,86.6,,0.458,0.385,0.946,"Full 3D: 11/17 core joints, core_err=28.9px, Z=0.95m"
CAP000757,S021,leaning_left,CAL_009,SAME_PERSON,0,PASS,INCLUDE_3D_FULL,10,11,35.12,105.36,68.43,0.471,0.397,1.002,"Full 3D: 10/17 core joints, core_err=35.1px, Z=1.00m"
CAP000758,S021,leaning_left,CAL_009,SAME_PERSON,0,PASS,INCLUDE_3D_FULL,10,11,35.57,106.71,73.56,0.473,0.405,1.007,"Full 3D: 10/17 core joints, core_err=35.6px, Z=1.01m"
CAP000759,S021,leaning_left,CAL_009,SAME_PERSON,0,PASS,INCLUDE_3D_FULL,10,11,34.99,104.98,65.68,0.476,,1.021,"Full 3D: 10/17 core joints, core_err=35.0px, Z=1.02m"
CAP000760,S021,leaning_left,CAL_009,SAME_PERSON,0,PASS,INCLUDE_3D_FULL,10,11,35.52,106.55,69.2,0.474,0.407,1.006,"Full 3D: 10/17 core joints, core_err=35.5px, Z=1.01m"
CAP000761,S021,leaning_left,CAL_009,SAME_PERSON,0,PASS,INCLUDE_3D_FULL,10,11,35.62,106.85,72.93,0.478,0.407,1.005,"Full 3D: 10/17 core joints, core_err=35.6px, Z=1.01m"
CAP000762,S021,leaning_right,CAL_009,SAME_PERSON,0,PASS,INCLUDE_3D_FULL,11,11,18.64,55.93,,0.397,0.367,0.783,"Full 3D: 11/17 core joints, core_err=18.6px, Z=0.78m"
CAP000763,S021,leaning_right,CAL_009,SAME_PERSON,0,PASS,INCLUDE_3D_FULL,11,11,17.94,53.81,,0.382,0.366,0.784,"Full 3D: 11/17 core joints, core_err=17.9px, Z=0.78m"
CAP000764,S021,leaning_right,CAL_009,SAME_PERSON,0,PASS,INCLUDE_3D_FULL,11,11,19.41,58.24,,0.395,0.364,0.787,"Full 3D: 11/17 core joints, core_err=19.4px, Z=0.79m"
CAP000765,S021,leaning_right,CAL_009,SAME_PERSON,0,PASS,INCLUDE_3D_FULL,11,11,19.35,58.06,,0.385,0.357,0.785,"Full 3D: 11/17 core joints, core_err=19.4px, Z=0.79m"
CAP000766,S021,leaning_right,CAL_009,SAME_PERSON,0,PASS,INCLUDE_3D_FULL,11,11,18.7,56.09,,0.388,0.36,0.791,"Full 3D: 11/17 core joints, core_err=18.7px, Z=0.79m"
CAP000767,S021,slouching,CAL_009,SAME_PERSON,0,PASS,INCLUDE_3D_FULL,12,12,21.63,64.9,,0.441,0.354,0.912,"Full 3D: 12/17 core joints, core_err=21.6px, Z=0.91m"
CAP000768,S021,slouching,CAL_009,SAME_PERSON,0,PASS,INCLUDE_3D_FULL,12,12,20.85,62.55,,0.45,0.341,0.913,"Full 3D: 12/17 core joints, core_err=20.9px, Z=0.91m"
CAP000769,S021,slouching,CAL_009,SAME_PERSON,0,PASS,INCLUDE_3D_FULL,10,11,17.63,52.9,68.46,0.456,0.337,0.882,"Full 3D: 10/17 core joints, core_err=17.6px, Z=0.88m"
CAP000770,S021,slouching,CAL_009,SAME_PERSON,0,PASS,INCLUDE_3D_FULL,11,11,18.33,54.99,,0.452,,0.9,"Full 3D: 11/17 core joints, core_err=18.3px, Z=0.90m"
CAP000771,S021,slouching,CAL_009,SAME_PERSON,0,PASS,INCLUDE_3D_FULL,11,12,18.4,55.2,65.05,0.443,,0.897,"Full 3D: 11/17 core joints, core_err=18.4px, Z=0.90m"
CAP000772,S021,forward_head,CAL_009,SAME_PERSON,0,PASS,INCLUDE_3D_FULL,9,11,15.16,45.47,67.88,0.418,,0.863,"Full 3D: 9/17 core joints, core_err=15.2px, Z=0.86m"
CAP000773,S021,forward_head,CAL_009,SAME_PERSON,0,PASS,INCLUDE_3D_FULL,11,11,24.28,72.83,,0.42,0.329,0.911,"Full 3D: 11/17 core joints, core_err=24.3px, Z=0.91m"
CAP000774,S021,forward_head,CAL_009,SAME_PERSON,0,PASS,INCLUDE_3D_FULL,9,11,15.24,45.72,68.21,0.411,,0.867,"Full 3D: 9/17 core joints, core_err=15.2px, Z=0.87m"
CAP000775,S021,forward_head,CAL_009,SAME_PERSON,0,PASS,INCLUDE_3D_FULL,11,11,22.1,66.29,,0.442,0.327,0.903,"Full 3D: 11/17 core joints, core_err=22.1px, Z=0.90m"
