image_id,relative_path,original_path,original_split,original_label,final_label,subject_group,session_group,sequence_group,camera_view,torso_visible,shoulders_visible,hips_visible,label_quality,decision,notes,cluster_id,cluster_size,cluster_mixed_label,cluster_cross_split,suggested_representative,width,height,edge_variance,brightness_mean
IMG01131,train/leaning_left/extract0772_jpg.rf.7b02e31abf23aa5cebce1432f39be9e5.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\train\leaning_left\extract0772_jpg.rf.7b02e31abf23aa5cebce1432f39be9e5.jpg,train,leaning_left,,,,CL00066,,,,,,,,CL00066,12,False,False,False,1080,720,176.1987,109.1472
IMG01132,train/leaning_left/extract0773_jpg.rf.325dd0f5aa6e76980356da692681dc52.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\train\leaning_left\extract0773_jpg.rf.325dd0f5aa6e76980356da692681dc52.jpg,train,leaning_left,,,,CL00066,,,,,,,,CL00066,12,False,False,False,1080,720,181.7168,109.0591
IMG01133,train/leaning_left/extract0774_jpg.rf.ddbf3c2eadbcfa906529df07295b9a91.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\train\leaning_left\extract0774_jpg.rf.ddbf3c2eadbcfa906529df07295b9a91.jpg,train,leaning_left,,,,CL00066,,,,,,,,CL00066,12,False,False,False,1080,720,184.98,108.788
IMG01134,train/leaning_left/extract0775_jpg.rf.2cbe5e6d9b3df27a69f836d60e74ceb7.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\train\leaning_left\extract0775_jpg.rf.2cbe5e6d9b3df27a69f836d60e74ceb7.jpg,train,leaning_left,,,,CL00066,,,,,,,,CL00066,12,False,False,False,1080,720,186.5954,108.3819
IMG01135,train/leaning_left/extract0776_jpg.rf.9519632b6e37c2b89cd8b33878ea3874.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\train\leaning_left\extract0776_jpg.rf.9519632b6e37c2b89cd8b33878ea3874.jpg,train,leaning_left,,,,extract_block_0031,,,,,,,,,1,False,False,False,1080,720,191.4855,107.6507
IMG01136,train/leaning_left/extract0777_jpg.rf.2ed18415e9300fcddd3ba605c0778915.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\train\leaning_left\extract0777_jpg.rf.2ed18415e9300fcddd3ba605c0778915.jpg,train,leaning_left,,,,CL00050,,,,,,,,CL00050,17,False,False,False,1080,720,193.3659,106.9643
IMG01137,train/leaning_left/extract0778_jpg.rf.e1d6b7d4b6a83b86df1b261ab99a83fe.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\train\leaning_left\extract0778_jpg.rf.e1d6b7d4b6a83b86df1b261ab99a83fe.jpg,train,leaning_left,,,,CL00050,,,,,,,,CL00050,17,False,False,False,1080,720,194.8151,106.4137
IMG01138,train/leaning_left/extract0779_jpg.rf.3900d1054ba6e03812e6876631cd178a.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\train\leaning_left\extract0779_jpg.rf.3900d1054ba6e03812e6876631cd178a.jpg,train,leaning_left,,,,CL00188,,,,,,,,CL00188,3,False,False,False,1080,720,198.3158,105.8359
IMG01139,train/leaning_left/extract0780_jpg.rf.a2582b6c74a4c8a796764dfbcc771ede.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\train\leaning_left\extract0780_jpg.rf.a2582b6c74a4c8a796764dfbcc771ede.jpg,train,leaning_left,,,,CL00188,,,,,,,,CL00188,3,False,False,False,1080,720,205.679,105.2649
IMG01140,train/leaning_left/extract0781_jpg.rf.ad76631cc4947674c4e556c3033eeb91.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\train\leaning_left\extract0781_jpg.rf.ad76631cc4947674c4e556c3033eeb91.jpg,train,leaning_left,,,,CL00188,,,,,,,,CL00188,3,False,False,True,1080,720,208.9216,104.9921
IMG01141,train/leaning_left/extract0782_jpg.rf.190fb24989b10085e64be955899cab7e.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\train\leaning_left\extract0782_jpg.rf.190fb24989b10085e64be955899cab7e.jpg,train,leaning_left,,,,CL00034,,,,,,,,CL00034,22,False,False,False,1080,720,217.6217,105.0093
IMG01142,train/leaning_left/extract0783_jpg.rf.8a32254976b1fce7b36675b446863562.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\train\leaning_left\extract0783_jpg.rf.8a32254976b1fce7b36675b446863562.jpg,train,leaning_left,,,,CL00034,,,,,,,,CL00034,22,False,False,False,1080,720,221.7237,105.2739
IMG01143,train/leaning_left/extract0784_jpg.rf.3ee9dbca8269c7be2f02207fbc9ad870.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\train\leaning_left\extract0784_jpg.rf.3ee9dbca8269c7be2f02207fbc9ad870.jpg,train,leaning_left,,,,CL00034,,,,,,,,CL00034,22,False,False,False,1080,720,228.9883,104.984
IMG01144,train/leaning_left/extract0785_jpg.rf.e12233f2fb93ed93c00228853aafe7d3.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\train\leaning_left\extract0785_jpg.rf.e12233f2fb93ed93c00228853aafe7d3.jpg,train,leaning_left,,,,CL00034,,,,,,,,CL00034,22,False,False,False,1080,720,236.3269,104.9043
IMG01145,train/leaning_left/extract0786_jpg.rf.a674ab26b05207d9b6a7115ed2426a8d.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\train\leaning_left\extract0786_jpg.rf.a674ab26b05207d9b6a7115ed2426a8d.jpg,train,leaning_left,,,,CL00034,,,,,,,,CL00034,22,False,False,False,1080,720,246.5428,104.7454
IMG01146,train/leaning_left/extract0787_jpg.rf.555a976e4683a9637ccceb3ed939001c.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\train\leaning_left\extract0787_jpg.rf.555a976e4683a9637ccceb3ed939001c.jpg,train,leaning_left,,,,CL00034,,,,,,,,CL00034,22,False,False,False,1080,720,254.3808,104.7704
IMG01147,train/leaning_left/extract0788_jpg.rf.89040b49de3f8d155132aeca9e4471a7.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\train\leaning_left\extract0788_jpg.rf.89040b49de3f8d155132aeca9e4471a7.jpg,train,leaning_left,,,,CL00034,,,,,,,,CL00034,22,False,False,False,1080,720,268.9701,104.6673
IMG01148,train/leaning_left/extract0789_jpg.rf.5c0cbb54803d8ccdd3aa7368742aec1f.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\train\leaning_left\extract0789_jpg.rf.5c0cbb54803d8ccdd3aa7368742aec1f.jpg,train,leaning_left,,,,CL00034,,,,,,,,CL00034,22,False,False,False,1080,720,280.8049,104.7653
IMG01149,train/leaning_left/extract0790_jpg.rf.14e008eba04dc643c99e9f94e1842832.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\train\leaning_left\extract0790_jpg.rf.14e008eba04dc643c99e9f94e1842832.jpg,train,leaning_left,,,,CL00034,,,,,,,,CL00034,22,False,False,False,1080,720,292.9648,104.7376
IMG01150,train/leaning_left/extract0791_jpg.rf.79c7f9cc692b98cc970d4153c26db41d.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\train\leaning_left\extract0791_jpg.rf.79c7f9cc692b98cc970d4153c26db41d.jpg,train,leaning_left,,,,CL00034,,,,,,,,CL00034,22,False,False,True,1080,720,295.5636,104.7667
IMG01151,train/leaning_left/extract0792_jpg.rf.bf1c7c5aac097394562a6e0619dfc7a9.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\train\leaning_left\extract0792_jpg.rf.bf1c7c5aac097394562a6e0619dfc7a9.jpg,train,leaning_left,,,,CL00034,,,,,,,,CL00034,22,False,False,False,1080,720,294.0309,104.7186
IMG01152,train/leaning_left/extract0793_jpg.rf.874c553ec3371e9df98da01d36c478fc.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\train\leaning_left\extract0793_jpg.rf.874c553ec3371e9df98da01d36c478fc.jpg,train,leaning_left,,,,CL00034,,,,,,,,CL00034,22,False,False,False,1080,720,288.177,104.8615
IMG01153,train/leaning_left/extract0794_jpg.rf.8df80bd70ab37a738b54263b76b22a73.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\train\leaning_left\extract0794_jpg.rf.8df80bd70ab37a738b54263b76b22a73.jpg,train,leaning_left,,,,CL00034,,,,,,,,CL00034,22,False,False,False,1080,720,285.1101,104.9205
IMG01154,train/leaning_left/extract0795_jpg.rf.31f43676f0f23eb91956f6fd5c833eb2.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\train\leaning_left\extract0795_jpg.rf.31f43676f0f23eb91956f6fd5c833eb2.jpg,train,leaning_left,,,,CL00034,,,,,,,,CL00034,22,False,False,False,1080,720,276.7796,105.026
IMG01155,train/leaning_left/extract0796_jpg.rf.831e2e02e44a08c557e28a237c9d0a14.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\train\leaning_left\extract0796_jpg.rf.831e2e02e44a08c557e28a237c9d0a14.jpg,train,leaning_left,,,,CL00034,,,,,,,,CL00034,22,False,False,False,1080,720,272.4604,105.1585
IMG01156,train/leaning_left/extract0797_jpg.rf.eea429d6b12b86488abf0f15037448b2.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\train\leaning_left\extract0797_jpg.rf.eea429d6b12b86488abf0f15037448b2.jpg,train,leaning_left,,,,CL00034,,,,,,,,CL00034,22,False,False,False,1080,720,260.0543,105.3466
IMG01157,train/leaning_left/extract0798_jpg.rf.d9075848634801ffd4a09475d8f51ef8.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\train\leaning_left\extract0798_jpg.rf.d9075848634801ffd4a09475d8f51ef8.jpg,train,leaning_left,,,,CL00034,,,,,,,,CL00034,22,False,False,False,1080,720,260.5859,105.3475
IMG01158,train/leaning_left/extract0799_jpg.rf.31a9202cb4ebfb38086f2a87364ecb52.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\train\leaning_left\extract0799_jpg.rf.31a9202cb4ebfb38086f2a87364ecb52.jpg,train,leaning_left,,,,CL00034,,,,,,,,CL00034,22,False,False,False,1080,720,255.4074,105.3979
IMG01159,train/leaning_left/extract0800_jpg.rf.2b884c093663e81db56cd5eb45743768.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\train\leaning_left\extract0800_jpg.rf.2b884c093663e81db56cd5eb45743768.jpg,train,leaning_left,,,,CL00034,,,,,,,,CL00034,22,False,False,False,1080,720,253.5822,105.4159
IMG01160,train/leaning_left/extract0801_jpg.rf.4687b5a2f07bc975ad11d7228bf50c79.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\train\leaning_left\extract0801_jpg.rf.4687b5a2f07bc975ad11d7228bf50c79.jpg,train,leaning_left,,,,CL00034,,,,,,,,CL00034,22,False,False,False,1080,720,246.5712,105.5936
IMG01161,train/leaning_left/extract0802_jpg.rf.1c2318c9a2cb4dbf2d1e1546663e39af.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\train\leaning_left\extract0802_jpg.rf.1c2318c9a2cb4dbf2d1e1546663e39af.jpg,train,leaning_left,,,,CL00034,,,,,,,,CL00034,22,False,False,False,1080,720,243.4051,105.7352
IMG01162,train/leaning_left/extract0803_jpg.rf.62bccbb07bfe9f4412ba82da41946740.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\train\leaning_left\extract0803_jpg.rf.62bccbb07bfe9f4412ba82da41946740.jpg,train,leaning_left,,,,CL00034,,,,,,,,CL00034,22,False,False,False,1080,720,237.4232,105.9757
IMG01163,train/leaning_left/extract0805_jpg.rf.a4aac0c5c9f656ac4f61ba04a86ab99c.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\train\leaning_left\extract0805_jpg.rf.a4aac0c5c9f656ac4f61ba04a86ab99c.jpg,train,leaning_left,,,,CL00050,,,,,,,,CL00050,17,False,False,False,1080,720,235.2711,111.9296
IMG01164,train/leaning_left/extract0806_jpg.rf.224513e4f4ba9429152d33aba3f97cf0.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\train\leaning_left\extract0806_jpg.rf.224513e4f4ba9429152d33aba3f97cf0.jpg,train,leaning_left,,,,CL00050,,,,,,,,CL00050,17,False,False,True,1080,720,240.3074,115.0858
IMG01165,train/leaning_left/extract0807_jpg.rf.a14250737b9ec47fe80052fb0f25b217.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\train\leaning_left\extract0807_jpg.rf.a14250737b9ec47fe80052fb0f25b217.jpg,train,leaning_left,,,,CL00050,,,,,,,,CL00050,17,False,False,False,1080,720,238.2057,116.8516
IMG01166,train/leaning_left/extract0808_jpg.rf.f92492e87b20c98e4991cb4ff7b30eb1.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\train\leaning_left\extract0808_jpg.rf.f92492e87b20c98e4991cb4ff7b30eb1.jpg,train,leaning_left,,,,CL00050,,,,,,,,CL00050,17,False,False,False,1080,720,238.2909,118.2183
IMG01167,train/leaning_left/extract0809_jpg.rf.2b261056ba9f937143d7858fff0f9452.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\train\leaning_left\extract0809_jpg.rf.2b261056ba9f937143d7858fff0f9452.jpg,train,leaning_left,,,,CL00050,,,,,,,,CL00050,17,False,False,False,1080,720,235.1637,118.4105
IMG01168,train/leaning_left/extract0810_jpg.rf.27bd738f83f4324ea2dd9f493fe33008.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\train\leaning_left\extract0810_jpg.rf.27bd738f83f4324ea2dd9f493fe33008.jpg,train,leaning_left,,,,CL00050,,,,,,,,CL00050,17,False,False,False,1080,720,239.4569,119.2664
IMG01169,train/leaning_left/extract0811_jpg.rf.0f99014eab0ac772d132bb02b48389cb.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\train\leaning_left\extract0811_jpg.rf.0f99014eab0ac772d132bb02b48389cb.jpg,train,leaning_left,,,,CL00050,,,,,,,,CL00050,17,False,False,False,1080,720,236.2322,119.0512
IMG01170,train/leaning_left/extract0812_jpg.rf.08c3ead7033e323979dc0f678bf8a88c.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\train\leaning_left\extract0812_jpg.rf.08c3ead7033e323979dc0f678bf8a88c.jpg,train,leaning_left,,,,CL00050,,,,,,,,CL00050,17,False,False,False,1080,720,238.1591,119.0919
IMG01171,train/leaning_left/extract0813_jpg.rf.4c71f9f33a1d84839827a5a445e56bf0.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\train\leaning_left\extract0813_jpg.rf.4c71f9f33a1d84839827a5a445e56bf0.jpg,train,leaning_left,,,,CL00189,,,,,,,,CL00189,3,False,False,False,1080,720,228.6368,118.2527
IMG01172,train/leaning_left/extract0814_jpg.rf.bb61988226e37d85063c6596e57bbc1c.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\train\leaning_left\extract0814_jpg.rf.bb61988226e37d85063c6596e57bbc1c.jpg,train,leaning_left,,,,CL00189,,,,,,,,CL00189,3,False,False,True,1080,720,234.5474,117.2404
IMG01173,train/leaning_left/extract0815_jpg.rf.50aa25a35265d90a20c8993b5c73f52a.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\train\leaning_left\extract0815_jpg.rf.50aa25a35265d90a20c8993b5c73f52a.jpg,train,leaning_left,,,,CL00189,,,,,,,,CL00189,3,False,False,False,1080,720,229.1152,116.8068
IMG01174,train/leaning_left/extract0816_jpg.rf.d20c31e25f43f0f89e9f4f89def68dd8.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\train\leaning_left\extract0816_jpg.rf.d20c31e25f43f0f89e9f4f89def68dd8.jpg,train,leaning_left,,,,CL00066,,,,,,,,CL00066,12,False,False,False,1080,720,232.3537,116.9034
IMG01175,train/leaning_left/extract0817_jpg.rf.ca1c7d37a2df32bf67a043ab5ef83490.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\train\leaning_left\extract0817_jpg.rf.ca1c7d37a2df32bf67a043ab5ef83490.jpg,train,leaning_left,,,,CL00066,,,,,,,,CL00066,12,False,False,False,1080,720,226.8165,116.5905
IMG01176,train/leaning_left/extract0818_jpg.rf.0ebdf31aaae81bc4d501cc348f0b73b8.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\train\leaning_left\extract0818_jpg.rf.0ebdf31aaae81bc4d501cc348f0b73b8.jpg,train,leaning_left,,,,CL00066,,,,,,,,CL00066,12,False,False,True,1080,720,236.2956,116.2924
IMG01177,train/leaning_left/extract0819_jpg.rf.f06d0987dd386e7700395402a28f4f48.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\train\leaning_left\extract0819_jpg.rf.f06d0987dd386e7700395402a28f4f48.jpg,train,leaning_left,,,,CL00066,,,,,,,,CL00066,12,False,False,False,1080,720,229.0327,116.1548
IMG01178,train/leaning_left/extract0820_jpg.rf.2ef49496ba8584e54bdbfe6a8ea92796.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\train\leaning_left\extract0820_jpg.rf.2ef49496ba8584e54bdbfe6a8ea92796.jpg,train,leaning_left,,,,CL00066,,,,,,,,CL00066,12,False,False,False,1080,720,232.4841,116.0225
IMG01179,train/leaning_left/extract0821_jpg.rf.5d616e82c8fee17a5d2e4deb7014a492.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\train\leaning_left\extract0821_jpg.rf.5d616e82c8fee17a5d2e4deb7014a492.jpg,train,leaning_left,,,,CL00066,,,,,,,,CL00066,12,False,False,False,1080,720,231.9743,115.8587
IMG01180,train/leaning_left/extract0822_jpg.rf.2742357b13927e9fd582a425aaf1c101.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\train\leaning_left\extract0822_jpg.rf.2742357b13927e9fd582a425aaf1c101.jpg,train,leaning_left,,,,CL00066,,,,,,,,CL00066,12,False,False,False,1080,720,234.9868,115.6418
IMG01181,train/leaning_left/extract0823_jpg.rf.e7d20742df6de5c14939d8b63c060c37.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\train\leaning_left\extract0823_jpg.rf.e7d20742df6de5c14939d8b63c060c37.jpg,train,leaning_left,,,,CL00130,,,,,,,,CL00130,5,False,False,False,1080,720,231.2148,115.513
IMG01182,train/leaning_left/extract0824_jpg.rf.6166b1e8bef09884287301711686a6ca.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\train\leaning_left\extract0824_jpg.rf.6166b1e8bef09884287301711686a6ca.jpg,train,leaning_left,,,,CL00130,,,,,,,,CL00130,5,False,False,True,1080,720,232.8972,115.2075
IMG01183,train/leaning_left/extract0825_jpg.rf.55975940049c270a34010d46947fff46.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\train\leaning_left\extract0825_jpg.rf.55975940049c270a34010d46947fff46.jpg,train,leaning_left,,,,CL00130,,,,,,,,CL00130,5,False,False,False,1080,720,230.5592,115.2257
IMG01184,train/leaning_left/extract0826_jpg.rf.e01ef9c1c51166f171d53236211cf3c8.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\train\leaning_left\extract0826_jpg.rf.e01ef9c1c51166f171d53236211cf3c8.jpg,train,leaning_left,,,,CL00130,,,,,,,,CL00130,5,False,False,False,1080,720,232.283,115.2193
IMG01185,train/leaning_left/extract0827_jpg.rf.af846698d4c37e801271eaf293e19825.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\train\leaning_left\extract0827_jpg.rf.af846698d4c37e801271eaf293e19825.jpg,train,leaning_left,,,,CL00130,,,,,,,,CL00130,5,False,False,False,1080,720,226.6418,115.3061
IMG01186,train/leaning_left/extract0828_jpg.rf.9722f310574c0c6cea75b305f79b6b04.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\train\leaning_left\extract0828_jpg.rf.9722f310574c0c6cea75b305f79b6b04.jpg,train,leaning_left,,,,CL00190,,,,,,,,CL00190,3,True,True,True,1080,720,226.2337,115.1546
IMG01187,train/leaning_left/extract0830_jpg.rf.04a9fdf00a688c342775be1364f28eed.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\train\leaning_left\extract0830_jpg.rf.04a9fdf00a688c342775be1364f28eed.jpg,train,leaning_left,,,,CL00190,,,,,,,,CL00190,3,True,True,False,1080,720,224.3352,115.0893
IMG01188,train/leaning_left/extract1097_jpg.rf.f3c44105f8b36cfd43412fc8a655bfda.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\train\leaning_left\extract1097_jpg.rf.f3c44105f8b36cfd43412fc8a655bfda.jpg,train,leaning_left,,,,extract_block_0043,,,,,,,,,1,False,False,False,1080,720,188.0532,105.7575
IMG01189,train/leaning_left/extract1098_jpg.rf.6902db1cb1442bab2fbfcac92abe8067.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\train\leaning_left\extract1098_jpg.rf.6902db1cb1442bab2fbfcac92abe8067.jpg,train,leaning_left,,,,CL00032,,,,,,,,CL00032,23,False,False,False,1080,720,199.8741,104.7295
IMG01190,train/leaning_left/extract1099_jpg.rf.ef7226e8b79688e62d7de6517688141e.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\train\leaning_left\extract1099_jpg.rf.ef7226e8b79688e62d7de6517688141e.jpg,train,leaning_left,,,,CL00032,,,,,,,,CL00032,23,False,False,False,1080,720,195.4845,104.2586
IMG01191,train/leaning_left/extract1100_jpg.rf.529a4a1f03e6ae7d189040adade31c43.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\train\leaning_left\extract1100_jpg.rf.529a4a1f03e6ae7d189040adade31c43.jpg,train,leaning_left,,,,CL00032,,,,,,,,CL00032,23,False,False,False,1080,720,204.4686,103.2528
IMG01192,train/leaning_left/extract1101_jpg.rf.dd9e17fd3a25b17ddd49f7e4ce5e6d63.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\train\leaning_left\extract1101_jpg.rf.dd9e17fd3a25b17ddd49f7e4ce5e6d63.jpg,train,leaning_left,,,,CL00032,,,,,,,,CL00032,23,False,False,False,1080,720,217.581,102.8004
IMG01193,train/leaning_left/extract1102_jpg.rf.45106fa1a56db0822e52cfe4f3cdb475.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\train\leaning_left\extract1102_jpg.rf.45106fa1a56db0822e52cfe4f3cdb475.jpg,train,leaning_left,,,,CL00032,,,,,,,,CL00032,23,False,False,False,1080,720,215.6393,102.8629
IMG01194,train/leaning_left/extract1103_jpg.rf.1f6f8715455322c21d46d8d2135c13f1.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\train\leaning_left\extract1103_jpg.rf.1f6f8715455322c21d46d8d2135c13f1.jpg,train,leaning_left,,,,CL00032,,,,,,,,CL00032,23,False,False,False,1080,720,222.5456,102.5123
IMG01195,train/leaning_left/extract1104_jpg.rf.a9035b758f6ad81e5f5c227379e44a9e.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\train\leaning_left\extract1104_jpg.rf.a9035b758f6ad81e5f5c227379e44a9e.jpg,train,leaning_left,,,,CL00032,,,,,,,,CL00032,23,False,False,False,1080,720,216.0522,102.2372
IMG01196,train/leaning_left/extract1105_jpg.rf.14e49d349545936a68ce977838221fa5.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\train\leaning_left\extract1105_jpg.rf.14e49d349545936a68ce977838221fa5.jpg,train,leaning_left,,,,CL00032,,,,,,,,CL00032,23,False,False,False,1080,720,195.3855,101.7179
IMG01197,train/leaning_left/extract1106_jpg.rf.7eec7271609ce53d12ad2f30a764aaeb.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\train\leaning_left\extract1106_jpg.rf.7eec7271609ce53d12ad2f30a764aaeb.jpg,train,leaning_left,,,,CL00032,,,,,,,,CL00032,23,False,False,False,1080,720,198.3245,100.1658
IMG01198,train/leaning_left/extract1107_jpg.rf.2f2fe711638fedb1a70d03eb6eea3307.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\train\leaning_left\extract1107_jpg.rf.2f2fe711638fedb1a70d03eb6eea3307.jpg,train,leaning_left,,,,CL00032,,,,,,,,CL00032,23,False,False,False,1080,720,217.0614,99.2807
