capture_id,subject_id,session_id,calibration_id,label,repetition,subset,lateral_side,class_id,decision,valid_3d_joints_core,valid_3d_joints_total,core_reproj_error_640p_px,shoulder_width_m,torso_length_m,depth_z_m,reason,rig_qc_status,rig_reproj_err_px
CAP000743,S021,SE01,CAL_009,upright,2,controlled,right,5,INCLUDE_3D_FULL,12,12,26.64,0.466,0.387,0.921,"Full 3D: 12/17 core joints, core_err=26.6px, Z=0.92m",WARNING_RECHECK,23.03
CAP000744,S021,SE01,CAL_009,upright,3,controlled,right,5,INCLUDE_3D_FULL,11,11,23.46,0.442,0.381,0.937,"Full 3D: 11/17 core joints, core_err=23.5px, Z=0.94m",WARNING_RECHECK,23.03
CAP000745,S021,SE01,CAL_009,upright,4,controlled,right,5,INCLUDE_3D_FULL,12,12,25.41,0.452,0.387,0.931,"Full 3D: 12/17 core joints, core_err=25.4px, Z=0.93m",WARNING_RECHECK,23.03
CAP000746,S021,SE01,CAL_009,upright,5,controlled,right,5,INCLUDE_3D_FULL,11,11,26.99,0.451,0.384,0.935,"Full 3D: 11/17 core joints, core_err=27.0px, Z=0.94m",WARNING_RECHECK,23.03
CAP000747,S021,SE01,CAL_009,leaning_forward,1,controlled,right,1,INCLUDE_3D_FULL,11,11,23.37,0.46,0.379,0.932,"Full 3D: 11/17 core joints, core_err=23.4px, Z=0.93m",WARNING_RECHECK,23.03
CAP000748,S021,SE01,CAL_009,leaning_forward,2,controlled,right,1,INCLUDE_3D_FULL,11,11,24.83,0.464,0.385,0.933,"Full 3D: 11/17 core joints, core_err=24.8px, Z=0.93m",WARNING_RECHECK,23.03
CAP000749,S021,SE01,CAL_009,leaning_forward,3,controlled,right,1,INCLUDE_3D_FULL,11,11,26.59,0.458,0.386,0.926,"Full 3D: 11/17 core joints, core_err=26.6px, Z=0.93m",WARNING_RECHECK,23.03
CAP000750,S021,SE01,CAL_009,leaning_forward,4,controlled,right,1,INCLUDE_3D_FULL,11,11,23.35,0.459,0.389,0.935,"Full 3D: 11/17 core joints, core_err=23.4px, Z=0.94m",WARNING_RECHECK,23.03
CAP000751,S021,SE01,CAL_009,leaning_forward,5,controlled,right,1,INCLUDE_3D_FULL,11,11,26.13,0.455,0.387,0.925,"Full 3D: 11/17 core joints, core_err=26.1px, Z=0.93m",WARNING_RECHECK,23.03
CAP000752,S021,SE01,CAL_009,leaning_backward,1,controlled,right,0,INCLUDE_3D_FULL,11,11,28.73,0.452,0.388,0.941,"Full 3D: 11/17 core joints, core_err=28.7px, Z=0.94m",WARNING_RECHECK,23.03
CAP000753,S021,SE01,CAL_009,leaning_backward,2,controlled,right,0,INCLUDE_3D_FULL,11,11,27.24,0.44,0.378,0.944,"Full 3D: 11/17 core joints, core_err=27.2px, Z=0.94m",WARNING_RECHECK,23.03
CAP000754,S021,SE01,CAL_009,leaning_backward,3,controlled,right,0,INCLUDE_3D_FULL,11,11,27.71,0.442,0.378,0.946,"Full 3D: 11/17 core joints, core_err=27.7px, Z=0.95m",WARNING_RECHECK,23.03
CAP000755,S021,SE01,CAL_009,leaning_backward,4,controlled,right,0,INCLUDE_3D_FULL,12,12,28.38,0.454,0.391,0.95,"Full 3D: 12/17 core joints, core_err=28.4px, Z=0.95m",WARNING_RECHECK,23.03
CAP000756,S021,SE01,CAL_009,leaning_backward,5,controlled,right,0,INCLUDE_3D_FULL,11,11,28.87,0.458,0.385,0.946,"Full 3D: 11/17 core joints, core_err=28.9px, Z=0.95m",WARNING_RECHECK,23.03
CAP000757,S021,SE01,CAL_009,leaning_left,1,controlled,right,2,INCLUDE_3D_FULL,10,11,35.12,0.471,0.397,1.002,"Full 3D: 10/17 core joints, core_err=35.1px, Z=1.00m",WARNING_RECHECK,23.03
CAP000758,S021,SE01,CAL_009,leaning_left,2,controlled,right,2,INCLUDE_3D_FULL,10,11,35.57,0.473,0.405,1.007,"Full 3D: 10/17 core joints, core_err=35.6px, Z=1.01m",WARNING_RECHECK,23.03
CAP000759,S021,SE01,CAL_009,leaning_left,3,controlled,right,2,INCLUDE_3D_FULL,10,11,34.99,0.476,,1.021,"Full 3D: 10/17 core joints, core_err=35.0px, Z=1.02m",WARNING_RECHECK,23.03
CAP000760,S021,SE01,CAL_009,leaning_left,4,controlled,right,2,INCLUDE_3D_FULL,10,11,35.52,0.474,0.407,1.006,"Full 3D: 10/17 core joints, core_err=35.5px, Z=1.01m",WARNING_RECHECK,23.03
CAP000761,S021,SE01,CAL_009,leaning_left,5,controlled,right,2,INCLUDE_3D_FULL,10,11,35.62,0.478,0.407,1.005,"Full 3D: 10/17 core joints, core_err=35.6px, Z=1.01m",WARNING_RECHECK,23.03
CAP000762,S021,SE01,CAL_009,leaning_right,1,controlled,right,3,INCLUDE_3D_FULL,11,11,18.64,0.397,0.367,0.783,"Full 3D: 11/17 core joints, core_err=18.6px, Z=0.78m",WARNING_RECHECK,23.03
CAP000763,S021,SE01,CAL_009,leaning_right,2,controlled,right,3,INCLUDE_3D_FULL,11,11,17.94,0.382,0.366,0.784,"Full 3D: 11/17 core joints, core_err=17.9px, Z=0.78m",WARNING_RECHECK,23.03
CAP000764,S021,SE01,CAL_009,leaning_right,3,controlled,right,3,INCLUDE_3D_FULL,11,11,19.41,0.395,0.364,0.787,"Full 3D: 11/17 core joints, core_err=19.4px, Z=0.79m",WARNING_RECHECK,23.03
CAP000765,S021,SE01,CAL_009,leaning_right,4,controlled,right,3,INCLUDE_3D_FULL,11,11,19.35,0.385,0.357,0.785,"Full 3D: 11/17 core joints, core_err=19.4px, Z=0.79m",WARNING_RECHECK,23.03
CAP000766,S021,SE01,CAL_009,leaning_right,5,controlled,right,3,INCLUDE_3D_FULL,11,11,18.7,0.388,0.36,0.791,"Full 3D: 11/17 core joints, core_err=18.7px, Z=0.79m",WARNING_RECHECK,23.03
CAP000767,S021,SE01,CAL_009,slouching,1,controlled,right,4,INCLUDE_3D_FULL,12,12,21.63,0.441,0.354,0.912,"Full 3D: 12/17 core joints, core_err=21.6px, Z=0.91m",WARNING_RECHECK,23.03
CAP000768,S021,SE01,CAL_009,slouching,2,controlled,right,4,INCLUDE_3D_FULL,12,12,20.85,0.45,0.341,0.913,"Full 3D: 12/17 core joints, core_err=20.9px, Z=0.91m",WARNING_RECHECK,23.03
CAP000769,S021,SE01,CAL_009,slouching,3,controlled,right,4,INCLUDE_3D_FULL,10,11,17.63,0.456,0.337,0.882,"Full 3D: 10/17 core joints, core_err=17.6px, Z=0.88m",WARNING_RECHECK,23.03
CAP000770,S021,SE01,CAL_009,slouching,4,controlled,right,4,INCLUDE_3D_FULL,11,11,18.33,0.452,,0.9,"Full 3D: 11/17 core joints, core_err=18.3px, Z=0.90m",WARNING_RECHECK,23.03
CAP000771,S021,SE01,CAL_009,slouching,5,controlled,right,4,INCLUDE_3D_FULL,11,12,18.4,0.443,,0.897,"Full 3D: 11/17 core joints, core_err=18.4px, Z=0.90m",WARNING_RECHECK,23.03
CAP000779,S022,SE01,CAL_009,upright,1,controlled,right,5,INCLUDE_3D_FULL,12,13,41.47,0.522,0.418,1.08,"Full 3D: 12/17 core joints, core_err=41.5px, Z=1.08m",WARNING_RECHECK,23.03
CAP000780,S022,SE01,CAL_009,upright,2,controlled,right,5,INCLUDE_3D_FULL,11,13,39.02,0.521,,1.061,"Full 3D: 11/17 core joints, core_err=39.0px, Z=1.06m",WARNING_RECHECK,23.03
CAP000781,S022,SE01,CAL_009,upright,3,controlled,right,5,INCLUDE_3D_FULL,13,13,38.82,0.529,0.413,1.106,"Full 3D: 13/17 core joints, core_err=38.8px, Z=1.11m",WARNING_RECHECK,23.03
CAP000782,S022,SE01,CAL_009,upright,4,controlled,right,5,INCLUDE_3D_FULL,11,13,38.35,0.52,,1.061,"Full 3D: 11/17 core joints, core_err=38.4px, Z=1.06m",WARNING_RECHECK,23.03
CAP000783,S022,SE01,CAL_009,upright,5,controlled,right,5,INCLUDE_3D_FULL,12,13,41.34,0.518,0.413,1.077,"Full 3D: 12/17 core joints, core_err=41.3px, Z=1.08m",WARNING_RECHECK,23.03
CAP000784,S022,SE01,CAL_009,leaning_forward,1,controlled,right,1,INCLUDE_3D_FULL,11,13,30.22,0.533,,1.055,"Full 3D: 11/17 core joints, core_err=30.2px, Z=1.06m",WARNING_RECHECK,23.03
CAP000785,S022,SE01,CAL_009,leaning_forward,2,controlled,right,1,INCLUDE_3D_FULL,11,13,30.6,0.532,,1.053,"Full 3D: 11/17 core joints, core_err=30.6px, Z=1.05m",WARNING_RECHECK,23.03
CAP000786,S022,SE01,CAL_009,leaning_forward,3,controlled,right,1,INCLUDE_3D_FULL,11,13,31.46,0.502,,1.053,"Full 3D: 11/17 core joints, core_err=31.5px, Z=1.05m",WARNING_RECHECK,23.03
CAP000787,S022,SE01,CAL_009,leaning_forward,4,controlled,right,1,INCLUDE_3D_FULL,11,13,31.27,0.504,,1.054,"Full 3D: 11/17 core joints, core_err=31.3px, Z=1.05m",WARNING_RECHECK,23.03
CAP000788,S022,SE01,CAL_009,leaning_forward,5,controlled,right,1,INCLUDE_3D_FULL,11,13,31.31,0.502,,1.055,"Full 3D: 11/17 core joints, core_err=31.3px, Z=1.05m",WARNING_RECHECK,23.03
CAP000789,S022,SE01,CAL_009,leaning_backward,1,controlled,right,0,INCLUDE_3D_FULL,10,13,42.23,,,1.04,"Full 3D: 10/17 core joints, core_err=42.2px, Z=1.04m",WARNING_RECHECK,23.03
CAP000790,S022,SE01,CAL_009,leaning_backward,2,controlled,right,0,INCLUDE_3D_FULL,10,13,42.84,,,1.039,"Full 3D: 10/17 core joints, core_err=42.8px, Z=1.04m",WARNING_RECHECK,23.03
CAP000791,S022,SE01,CAL_009,leaning_backward,3,controlled,right,0,INCLUDE_3D_FULL,11,14,40.68,,,1.073,"Full 3D: 11/17 core joints, core_err=40.7px, Z=1.07m",WARNING_RECHECK,23.03
CAP000792,S022,SE01,CAL_009,leaning_backward,4,controlled,right,0,INCLUDE_3D_FULL,11,14,41.21,,,1.072,"Full 3D: 11/17 core joints, core_err=41.2px, Z=1.07m",WARNING_RECHECK,23.03
CAP000793,S022,SE01,CAL_009,leaning_backward,5,controlled,right,0,INCLUDE_3D_FULL,11,14,41.23,,,1.073,"Full 3D: 11/17 core joints, core_err=41.2px, Z=1.07m",WARNING_RECHECK,23.03
CAP000794,S022,SE01,CAL_009,leaning_left,1,controlled,right,2,INCLUDE_3D_WITH_MASKING,11,14,48.18,,,1.172,Partial 3D: 11/17 core joints - usable with NaN masking,WARNING_RECHECK,23.03
CAP000795,S022,SE01,CAL_009,leaning_left,2,controlled,right,2,INCLUDE_3D_WITH_MASKING,11,14,46.99,,,1.17,Partial 3D: 11/17 core joints - usable with NaN masking,WARNING_RECHECK,23.03
CAP000796,S022,SE01,CAL_009,leaning_left,3,controlled,right,2,INCLUDE_3D_WITH_MASKING,11,14,46.41,,,1.169,Partial 3D: 11/17 core joints - usable with NaN masking,WARNING_RECHECK,23.03
CAP000797,S022,SE01,CAL_009,leaning_left,4,controlled,right,2,INCLUDE_3D_WITH_MASKING,10,13,47.7,,,1.142,Partial 3D: 10/17 core joints - usable with NaN masking,WARNING_RECHECK,23.03
CAP000798,S022,SE01,CAL_009,leaning_left,5,controlled,right,2,INCLUDE_3D_WITH_MASKING,10,13,48.4,,,1.142,Partial 3D: 10/17 core joints - usable with NaN masking,WARNING_RECHECK,23.03
CAP000799,S022,SE01,CAL_009,leaning_right,1,controlled,right,3,INCLUDE_3D_FULL,10,12,28.8,0.446,,0.977,"Full 3D: 10/17 core joints, core_err=28.8px, Z=0.98m",WARNING_RECHECK,23.03
CAP000800,S022,SE01,CAL_009,leaning_right,2,controlled,right,3,INCLUDE_3D_FULL,11,13,32.01,0.442,,0.961,"Full 3D: 11/17 core joints, core_err=32.0px, Z=0.96m",WARNING_RECHECK,23.03
CAP000801,S022,SE01,CAL_009,leaning_right,3,controlled,right,3,INCLUDE_3D_FULL,11,13,32.06,0.443,,0.961,"Full 3D: 11/17 core joints, core_err=32.1px, Z=0.96m",WARNING_RECHECK,23.03
CAP000802,S022,SE01,CAL_009,leaning_right,4,controlled,right,3,INCLUDE_3D_FULL,12,13,32.95,0.45,,0.989,"Full 3D: 12/17 core joints, core_err=32.9px, Z=0.99m",WARNING_RECHECK,23.03
CAP000803,S022,SE01,CAL_009,leaning_right,5,controlled,right,3,INCLUDE_3D_FULL,11,13,31.89,0.442,,0.961,"Full 3D: 11/17 core joints, core_err=31.9px, Z=0.96m",WARNING_RECHECK,23.03
CAP000804,S022,SE01,CAL_009,slouching,1,controlled,right,4,INCLUDE_3D_FULL,13,13,38.34,0.48,0.38,1.089,"Full 3D: 13/17 core joints, core_err=38.3px, Z=1.09m",WARNING_RECHECK,23.03
CAP000805,S022,SE01,CAL_009,slouching,2,controlled,right,4,INCLUDE_3D_FULL,13,13,36.42,0.475,0.375,1.097,"Full 3D: 13/17 core joints, core_err=36.4px, Z=1.10m",WARNING_RECHECK,23.03
CAP000806,S022,SE01,CAL_009,slouching,3,controlled,right,4,INCLUDE_3D_FULL,13,13,37.1,0.471,0.374,1.092,"Full 3D: 13/17 core joints, core_err=37.1px, Z=1.09m",WARNING_RECHECK,23.03
CAP000807,S022,SE01,CAL_009,slouching,4,controlled,right,4,INCLUDE_3D_FULL,13,13,37.46,0.474,0.375,1.093,"Full 3D: 13/17 core joints, core_err=37.5px, Z=1.09m",WARNING_RECHECK,23.03
CAP000808,S022,SE01,CAL_009,slouching,5,controlled,right,4,INCLUDE_3D_FULL,13,13,37.12,0.474,0.38,1.092,"Full 3D: 13/17 core joints, core_err=37.1px, Z=1.09m",WARNING_RECHECK,23.03
CAP000815,S023,SE01,CAL_010,upright,1,controlled,right,5,EXCLUDE_3D_DEGENERATE_RIG,0,0,,,,,Rig CAL_010 excluded (Baseline=124.8m),WARNING_RECHECK,36.36
CAP000816,S023,SE01,CAL_010,upright,2,controlled,right,5,EXCLUDE_3D_DEGENERATE_RIG,0,0,,,,,Rig CAL_010 excluded (Baseline=124.8m),WARNING_RECHECK,36.36
CAP000817,S023,SE01,CAL_010,upright,3,controlled,right,5,EXCLUDE_3D_DEGENERATE_RIG,0,0,,,,,Rig CAL_010 excluded (Baseline=124.8m),WARNING_RECHECK,36.36
CAP000818,S023,SE01,CAL_010,upright,4,controlled,right,5,EXCLUDE_3D_DEGENERATE_RIG,0,0,,,,,Rig CAL_010 excluded (Baseline=124.8m),WARNING_RECHECK,36.36
CAP000819,S023,SE01,CAL_010,upright,5,controlled,right,5,EXCLUDE_3D_DEGENERATE_RIG,0,0,,,,,Rig CAL_010 excluded (Baseline=124.8m),WARNING_RECHECK,36.36
CAP000820,S023,SE01,CAL_010,leaning_forward,1,controlled,right,1,EXCLUDE_3D_DEGENERATE_RIG,0,0,,,,,Rig CAL_010 excluded (Baseline=124.8m),WARNING_RECHECK,36.36
CAP000821,S023,SE01,CAL_010,leaning_forward,2,controlled,right,1,EXCLUDE_3D_DEGENERATE_RIG,0,0,,,,,Rig CAL_010 excluded (Baseline=124.8m),WARNING_RECHECK,36.36
CAP000822,S023,SE01,CAL_010,leaning_forward,3,controlled,right,1,EXCLUDE_3D_DEGENERATE_RIG,0,0,,,,,Rig CAL_010 excluded (Baseline=124.8m),WARNING_RECHECK,36.36
CAP000823,S023,SE01,CAL_010,leaning_forward,4,controlled,right,1,EXCLUDE_3D_DEGENERATE_RIG,0,0,,,,,Rig CAL_010 excluded (Baseline=124.8m),WARNING_RECHECK,36.36
CAP000824,S023,SE01,CAL_010,leaning_forward,5,controlled,right,1,EXCLUDE_3D_DEGENERATE_RIG,0,0,,,,,Rig CAL_010 excluded (Baseline=124.8m),WARNING_RECHECK,36.36
CAP000825,S023,SE01,CAL_010,leaning_backward,1,controlled,right,0,EXCLUDE_3D_DEGENERATE_RIG,0,0,,,,,Rig CAL_010 excluded (Baseline=124.8m),WARNING_RECHECK,36.36
CAP000826,S023,SE01,CAL_010,leaning_backward,2,controlled,right,0,EXCLUDE_3D_DEGENERATE_RIG,0,0,,,,,Rig CAL_010 excluded (Baseline=124.8m),WARNING_RECHECK,36.36
CAP000827,S023,SE01,CAL_010,leaning_backward,3,controlled,right,0,EXCLUDE_3D_DEGENERATE_RIG,0,0,,,,,Rig CAL_010 excluded (Baseline=124.8m),WARNING_RECHECK,36.36
CAP000828,S023,SE01,CAL_010,leaning_backward,4,controlled,right,0,EXCLUDE_3D_DEGENERATE_RIG,0,0,,,,,Rig CAL_010 excluded (Baseline=124.8m),WARNING_RECHECK,36.36
CAP000829,S023,SE01,CAL_010,leaning_backward,5,controlled,right,0,EXCLUDE_3D_DEGENERATE_RIG,0,0,,,,,Rig CAL_010 excluded (Baseline=124.8m),WARNING_RECHECK,36.36
CAP000830,S023,SE01,CAL_010,leaning_left,1,controlled,right,2,EXCLUDE_3D_DEGENERATE_RIG,0,0,,,,,Rig CAL_010 excluded (Baseline=124.8m),WARNING_RECHECK,36.36
CAP000831,S023,SE01,CAL_010,leaning_left,2,controlled,right,2,EXCLUDE_3D_DEGENERATE_RIG,0,0,,,,,Rig CAL_010 excluded (Baseline=124.8m),WARNING_RECHECK,36.36
CAP000832,S023,SE01,CAL_010,leaning_left,3,controlled,right,2,EXCLUDE_3D_DEGENERATE_RIG,0,0,,,,,Rig CAL_010 excluded (Baseline=124.8m),WARNING_RECHECK,36.36
CAP000833,S023,SE01,CAL_010,leaning_left,4,controlled,right,2,EXCLUDE_3D_DEGENERATE_RIG,0,0,,,,,Rig CAL_010 excluded (Baseline=124.8m),WARNING_RECHECK,36.36
CAP000834,S023,SE01,CAL_010,leaning_left,5,controlled,right,2,EXCLUDE_3D_DEGENERATE_RIG,0,0,,,,,Rig CAL_010 excluded (Baseline=124.8m),WARNING_RECHECK,36.36
CAP000835,S023,SE01,CAL_010,leaning_right,1,controlled,right,3,EXCLUDE_3D_DEGENERATE_RIG,0,0,,,,,Rig CAL_010 excluded (Baseline=124.8m),WARNING_RECHECK,36.36
CAP000836,S023,SE01,CAL_010,leaning_right,2,controlled,right,3,EXCLUDE_3D_DEGENERATE_RIG,0,0,,,,,Rig CAL_010 excluded (Baseline=124.8m),WARNING_RECHECK,36.36
CAP000837,S023,SE01,CAL_010,leaning_right,3,controlled,right,3,EXCLUDE_3D_DEGENERATE_RIG,0,0,,,,,Rig CAL_010 excluded (Baseline=124.8m),WARNING_RECHECK,36.36
CAP000838,S023,SE01,CAL_010,leaning_right,4,controlled,right,3,EXCLUDE_3D_DEGENERATE_RIG,0,0,,,,,Rig CAL_010 excluded (Baseline=124.8m),WARNING_RECHECK,36.36
CAP000839,S023,SE01,CAL_010,leaning_right,5,controlled,right,3,EXCLUDE_3D_DEGENERATE_RIG,0,0,,,,,Rig CAL_010 excluded (Baseline=124.8m),WARNING_RECHECK,36.36
CAP000840,S023,SE01,CAL_010,slouching,1,controlled,right,4,EXCLUDE_3D_DEGENERATE_RIG,0,0,,,,,Rig CAL_010 excluded (Baseline=124.8m),WARNING_RECHECK,36.36
CAP000841,S023,SE01,CAL_010,slouching,2,controlled,right,4,EXCLUDE_3D_DEGENERATE_RIG,0,0,,,,,Rig CAL_010 excluded (Baseline=124.8m),WARNING_RECHECK,36.36
CAP000842,S023,SE01,CAL_010,slouching,3,controlled,right,4,EXCLUDE_3D_DEGENERATE_RIG,0,0,,,,,Rig CAL_010 excluded (Baseline=124.8m),WARNING_RECHECK,36.36
CAP000843,S023,SE01,CAL_010,slouching,4,controlled,right,4,EXCLUDE_3D_DEGENERATE_RIG,0,0,,,,,Rig CAL_010 excluded (Baseline=124.8m),WARNING_RECHECK,36.36
CAP000844,S023,SE01,CAL_010,slouching,5,controlled,right,4,EXCLUDE_3D_DEGENERATE_RIG,0,0,,,,,Rig CAL_010 excluded (Baseline=124.8m),WARNING_RECHECK,36.36
CAP000852,S024,SE01,CAL_011,upright,1,controlled,right,5,INCLUDE_3D_FULL,8,12,34.23,0.181,0.672,0.864,"Full 3D: 8/17 core joints, core_err=34.2px, Z=0.86m",WARNING_RECHECK,18.49
CAP000853,S024,SE01,CAL_011,upright,2,controlled,right,5,INCLUDE_3D_FULL,8,12,35.29,0.183,0.676,0.86,"Full 3D: 8/17 core joints, core_err=35.3px, Z=0.86m",WARNING_RECHECK,18.49
CAP000854,S024,SE01,CAL_011,upright,3,controlled,right,5,INCLUDE_3D_FULL,8,13,34.72,0.179,0.673,0.863,"Full 3D: 8/17 core joints, core_err=34.7px, Z=0.86m",WARNING_RECHECK,18.49
CAP000855,S024,SE01,CAL_011,upright,4,controlled,right,5,INCLUDE_3D_FULL,8,14,34.02,0.173,0.671,0.869,"Full 3D: 8/17 core joints, core_err=34.0px, Z=0.87m",WARNING_RECHECK,18.49
CAP000856,S024,SE01,CAL_011,upright,5,controlled,right,5,INCLUDE_3D_FULL,8,14,34.74,0.178,0.666,0.865,"Full 3D: 8/17 core joints, core_err=34.7px, Z=0.86m",WARNING_RECHECK,18.49
CAP000857,S024,SE01,CAL_011,leaning_forward,1,controlled,right,1,INCLUDE_3D_FULL,8,13,33.66,0.18,0.67,0.876,"Full 3D: 8/17 core joints, core_err=33.7px, Z=0.88m",WARNING_RECHECK,18.49
CAP000858,S024,SE01,CAL_011,leaning_forward,2,controlled,right,1,INCLUDE_3D_FULL,8,12,33.25,0.186,0.72,0.867,"Full 3D: 8/17 core joints, core_err=33.2px, Z=0.87m",WARNING_RECHECK,18.49
CAP000859,S024,SE01,CAL_011,leaning_forward,3,controlled,right,1,INCLUDE_3D_FULL,8,12,33.41,0.192,0.71,0.871,"Full 3D: 8/17 core joints, core_err=33.4px, Z=0.87m",WARNING_RECHECK,18.49
CAP000860,S024,SE01,CAL_011,leaning_forward,4,controlled,right,1,INCLUDE_3D_FULL,8,12,32.98,0.191,0.709,0.871,"Full 3D: 8/17 core joints, core_err=33.0px, Z=0.87m",WARNING_RECHECK,18.49
CAP000861,S024,SE01,CAL_011,leaning_forward,5,controlled,right,1,INCLUDE_3D_FULL,8,12,34.22,0.194,0.718,0.865,"Full 3D: 8/17 core joints, core_err=34.2px, Z=0.86m",WARNING_RECHECK,18.49
CAP000862,S024,SE01,CAL_011,leaning_backward,1,controlled,right,0,INCLUDE_3D_FULL,8,14,34.34,0.162,0.657,0.896,"Full 3D: 8/17 core joints, core_err=34.3px, Z=0.90m",WARNING_RECHECK,18.49
CAP000863,S024,SE01,CAL_011,leaning_backward,2,controlled,right,0,INCLUDE_3D_FULL,9,14,37.77,0.166,0.67,0.91,"Full 3D: 9/17 core joints, core_err=37.8px, Z=0.91m",WARNING_RECHECK,18.49
CAP000864,S024,SE01,CAL_011,leaning_backward,3,controlled,right,0,INCLUDE_3D_FULL,9,14,37.53,0.165,0.665,0.911,"Full 3D: 9/17 core joints, core_err=37.5px, Z=0.91m",WARNING_RECHECK,18.49
CAP000865,S024,SE01,CAL_011,leaning_backward,4,controlled,right,0,INCLUDE_3D_FULL,9,14,36.85,0.165,0.657,0.912,"Full 3D: 9/17 core joints, core_err=36.8px, Z=0.91m",WARNING_RECHECK,18.49
CAP000866,S024,SE01,CAL_011,leaning_left,1,controlled,right,2,INCLUDE_3D_WITH_MASKING,7,13,32.68,,,0.923,Partial 3D: 7/17 core joints - usable with NaN masking,WARNING_RECHECK,18.49
CAP000867,S024,SE01,CAL_011,leaning_left,2,controlled,right,2,INCLUDE_3D_FULL,8,13,36.88,0.181,0.643,0.925,"Full 3D: 8/17 core joints, core_err=36.9px, Z=0.92m",WARNING_RECHECK,18.49
CAP000868,S024,SE01,CAL_011,leaning_left,3,controlled,right,2,INCLUDE_3D_FULL,8,13,37.18,0.178,0.642,0.922,"Full 3D: 8/17 core joints, core_err=37.2px, Z=0.92m",WARNING_RECHECK,18.49
CAP000869,S024,SE01,CAL_011,leaning_left,4,controlled,right,2,INCLUDE_3D_FULL,8,14,36.77,0.18,0.647,0.929,"Full 3D: 8/17 core joints, core_err=36.8px, Z=0.93m",WARNING_RECHECK,18.49
CAP000870,S024,SE01,CAL_011,leaning_right,1,controlled,right,3,INCLUDE_3D_WITH_MASKING,11,14,41.94,0.145,0.678,0.786,Partial 3D: 11/17 core joints - usable with NaN masking,WARNING_RECHECK,18.49
CAP000871,S024,SE01,CAL_011,leaning_right,2,controlled,right,3,INCLUDE_3D_WITH_MASKING,10,13,39.78,0.146,0.676,0.806,Partial 3D: 10/17 core joints - usable with NaN masking,WARNING_RECHECK,18.49
CAP000872,S024,SE01,CAL_011,leaning_right,3,controlled,right,3,INCLUDE_3D_WITH_MASKING,11,14,42.16,0.15,0.675,0.783,Partial 3D: 11/17 core joints - usable with NaN masking,WARNING_RECHECK,18.49
CAP000873,S024,SE01,CAL_011,leaning_right,4,controlled,right,3,INCLUDE_3D_WITH_MASKING,11,14,41.58,0.146,0.684,0.784,Partial 3D: 11/17 core joints - usable with NaN masking,WARNING_RECHECK,18.49
CAP000874,S024,SE01,CAL_011,leaning_right,5,controlled,right,3,INCLUDE_3D_FULL,12,14,42.52,0.155,0.67,0.772,"Full 3D: 12/17 core joints, core_err=42.5px, Z=0.77m",WARNING_RECHECK,18.49
CAP000875,S024,SE01,CAL_011,slouching,1,controlled,right,4,INCLUDE_3D_FULL,10,13,37.4,0.176,0.672,0.854,"Full 3D: 10/17 core joints, core_err=37.4px, Z=0.85m",WARNING_RECHECK,18.49
CAP000876,S024,SE01,CAL_011,slouching,2,controlled,right,4,INCLUDE_3D_FULL,10,14,37.07,0.176,0.66,0.856,"Full 3D: 10/17 core joints, core_err=37.1px, Z=0.86m",WARNING_RECHECK,18.49
CAP000877,S024,SE01,CAL_011,slouching,3,controlled,right,4,INCLUDE_3D_FULL,10,14,37.55,0.174,0.661,0.853,"Full 3D: 10/17 core joints, core_err=37.6px, Z=0.85m",WARNING_RECHECK,18.49
CAP000878,S024,SE01,CAL_011,slouching,4,controlled,right,4,INCLUDE_3D_FULL,10,14,37.88,0.174,0.67,0.858,"Full 3D: 10/17 core joints, core_err=37.9px, Z=0.86m",WARNING_RECHECK,18.49
CAP000879,S024,SE01,CAL_011,slouching,5,controlled,right,4,INCLUDE_3D_FULL,10,13,37.48,0.172,0.665,0.854,"Full 3D: 10/17 core joints, core_err=37.5px, Z=0.85m",WARNING_RECHECK,18.49
